"","dataset","tp","cell_grouping","scale","verbatim_name","Total_area","Total_area_samp","Total_Ncells_atlas","Total_Ncells_samp","occupancy_area","occupancy_Ncells","AOO","relative_occupancy_area","relative_occupancy_Ncells","mean_area","total_SR_atlas_AOOcalc","grain"
"10534","Birds_atlas_EBBA",1,"1",0.0078125,"Saxicola rubetra",13483712.106604,9781678.29653725,5263,3792,5510628.49536995,2147,5510628.49536995,0.563362270595296,0.566191983122363,2566.66441330692,503,"50"
"10535","Birds_atlas_EBBA",1,"1",0.0078125,"Anthus spinoletta",13483712.106604,9781678.29653725,5263,3792,839307.41420383,338,839307.41420383,0.0858040296112527,0.0891350210970464,2483.15803018885,503,"50"
"10536","Birds_atlas_EBBA",2,"1",0.0078125,"Locustella naevia",13483712.106604,9781678.29653725,5263,3792,4078534.01976353,1572,4078534.01976353,0.416956466581747,0.414556962025316,2594.48728992591,503,"50"
"10537","Birds_atlas_EBBA",1,"1",0.0078125,"Cyanecula svecica",13483712.106604,9781678.29653725,5263,3792,2219823.19129045,860,2219823.19129045,0.226936842942001,0.226793248945148,2581.18975731448,503,"50"
"10538","Birds_atlas_EBBA",2,"1",0.0078125,"Estrilda melpoda",13483712.106604,9781678.29653725,5263,3792,5315.48923623876,2,5315.48923623876,0.000543412804540962,0.000527426160337553,2657.74461811938,503,"50"
"10539","Birds_atlas_EBBA",2,"1",0.0078125,"Cyanecula svecica",13483712.106604,9781678.29653725,5263,3792,3927948.40053872,1523,3927948.40053872,0.401561805802715,0.401635021097046,2579.08627743843,503,"50"
"10540","Birds_atlas_EBBA",1,"1",0.0078125,"Perdix perdix",13483712.106604,9781678.29653725,5263,3792,4286299.73981749,1666,4286299.73981749,0.438196760297755,0.439345991561181,2572.80896747748,503,"50"
"10541","Birds_atlas_EBBA",2,"1",0.0078125,"Perdix perdix",13483712.106604,9781678.29653725,5263,3792,4408797.45611338,1725,4408797.45611338,0.450719940122556,0.454905063291139,2555.82461223964,503,"50"
"10542","Birds_atlas_EBBA",2,"1",0.0078125,"Prunella collaris",13483712.106604,9781678.29653725,5263,3792,649087.310902456,262,649087.310902456,0.0663574584263556,0.0690928270042194,2477.43248436052,503,"50"
"10543","Birds_atlas_EBBA",1,"1",0.0078125,"Chersophilus duponti",13483712.106604,9781678.29653725,5263,3792,97438.0719321455,39,97438.0719321455,0.00996128363438807,0.0102848101265823,2498.41210082424,503,"50"
"10544","Birds_atlas_EBBA",1,"1",0.0078125,"Dryocopus martius",13483712.106604,9781678.29653725,5263,3792,4025665.06322141,1580,4025665.06322141,0.411551570311458,0.416666666666667,2547.88928051988,503,"50"
"10545","Birds_atlas_EBBA",1,"1",0.0078125,"Tetrao urogallus",13483712.106604,9781678.29653725,5263,3792,2191872.12899957,855,2191872.12899957,0.224079351472385,0.225474683544304,2563.59313333283,503,"50"
"10546","Birds_atlas_EBBA",2,"1",0.0078125,"Carduelis citrinella",13483712.106604,9781678.29653725,5263,3792,369876.900893107,149,369876.900893107,0.0378132350788969,0.0392932489451477,2482.39530800743,503,"50"
"10547","Birds_atlas_EBBA",1,"1",0.0078125,"Leiopicus medius",13483712.106604,9781678.29653725,5263,3792,2265296.0710638,887,2265296.0710638,0.231585623897049,0.233913502109705,2553.885085754,503,"50"
"10548","Birds_atlas_EBBA",2,"1",0.0078125,"Leiopicus medius",13483712.106604,9781678.29653725,5263,3792,3301098.6097313,1299,3301098.6097313,0.337477732313064,0.34256329113924,2541.26143936205,503,"50"
"10549","Birds_atlas_EBBA",1,"1",0.0078125,"Poecile palustris",13483712.106604,9781678.29653725,5263,3792,4033623.13025089,1567,4033623.13025089,0.412365138984259,0.413238396624473,2574.10537986656,503,"50"
"10550","Birds_atlas_EBBA",2,"1",0.0078125,"Poecile palustris",13483712.106604,9781678.29653725,5263,3792,4215697.12783211,1641,4215697.12783211,0.430978917935226,0.432753164556962,2568.98057759422,503,"50"
"10551","Birds_atlas_EBBA",1,"1",0.0078125,"Phylloscopus trochilus",13483712.106604,9781678.29653725,5263,3792,4718541.4021046,1819,4718541.4021046,0.482385666248601,0.479694092827004,2594.03045745168,503,"50"
"10552","Birds_atlas_EBBA",1,"1",0.0078125,"Pyrrhocorax graculus",13483712.106604,9781678.29653725,5263,3792,487013.688537116,197,487013.688537116,0.0497883567393052,0.0519514767932489,2472.15070323409,503,"50"
"10553","Birds_atlas_EBBA",1,"1",0.0078125,"Locustella naevia",13483712.106604,9781678.29653725,5263,3792,3323055.42771389,1271,3323055.42771389,0.339722420526778,0.335179324894515,2614.52039946018,503,"50"
"10554","Birds_atlas_EBBA",2,"1",0.0078125,"Chersophilus duponti",13483712.106604,9781678.29653725,5263,3792,125208.690393182,47,125208.690393182,0.0128003279802716,0.0123945147679325,2664.01468921663,503,"50"
"10555","Birds_atlas_EBBA",1,"1",0.0078125,"Acrocephalus schoenobaenus",13483712.106604,9781678.29653725,5263,3792,4685838.91274822,1809,4685838.91274822,0.479042427147397,0.477056962025316,2590.29237852306,503,"50"
"10556","Birds_atlas_EBBA",1,"1",0.0078125,"Carduelis citrinella",13483712.106604,9781678.29653725,5263,3792,357000.237382833,145,357000.237382833,0.0364968287199971,0.0382383966244726,2462.07060264023,503,"50"
"10557","Birds_atlas_EBBA",1,"1",0.0078125,"Prunella collaris",13483712.106604,9781678.29653725,5263,3792,650894.527185183,261,650894.527185183,0.0665422136624144,0.0688291139240506,2493.84876316162,503,"50"
"10558","Birds_atlas_EBBA",1,"1",0.0078125,"Certhia familiaris",13483712.106604,9781678.29653725,5263,3792,4334218.48059942,1679,4334218.48059942,0.443095586381506,0.442774261603376,2581.4285173314,503,"50"
"10559","Birds_atlas_EBBA",1,"1",0.0078125,"Montifringilla nivalis",13483712.106604,9781678.29653725,5263,3792,266639.712515973,108,266639.712515973,0.0272590964896448,0.0284810126582278,2468.88622699975,503,"50"
"10560","Birds_atlas_EBBA",2,"1",0.0078125,"Montifringilla nivalis",13483712.106604,9781678.29653725,5263,3792,376674.452990522,152,376674.452990522,0.0385081620527089,0.040084388185654,2478.12140125344,503,"50"
"10561","Birds_atlas_EBBA",2,"1",0.0078125,"Pyrrhocorax graculus",13483712.106604,9781678.29653725,5263,3792,575017.020403662,232,575017.020403662,0.0587851085439213,0.0611814345991561,2478.52163967096,503,"50"
"10562","Birds_atlas_EBBA",2,"1",0.0078125,"Tichodroma muraria",13483712.106604,9781678.29653725,5263,3792,516119.634253765,210,516119.634253765,0.0527639141880666,0.055379746835443,2457.71254406555,503,"50"
"10563","Birds_atlas_EBBA",1,"1",0.0078125,"Turdus torquatus",13483712.106604,9781678.29653725,5263,3792,1408009.77140457,543,1408009.77140457,0.143943577852382,0.143196202531646,2593.01983684082,503,"50"
"10564","Birds_atlas_EBBA",2,"1",0.0078125,"Turdus torquatus",13483712.106604,9781678.29653725,5263,3792,1504086.13732048,578,1504086.13732048,0.153765651631881,0.152426160337553,2602.22515107349,503,"50"
"10565","Birds_atlas_EBBA",2,"1",0.0078125,"Corvus frugilegus",13483712.106604,9781678.29653725,5263,3792,4494035.99377042,1748,4494035.99377042,0.459434041636937,0.460970464135021,2570.95880650482,503,"50"
"10566","Birds_atlas_EBBA",2,"1",0.0078125,"Acrocephalus schoenobaenus",13483712.106604,9781678.29653725,5263,3792,5891574.93206305,2278,5891574.93206305,0.602307165851968,0.600738396624473,2586.2927708793,503,"50"
"10567","Birds_atlas_EBBA",2,"1",0.0078125,"Anthus petrosus",13483712.106604,9781678.29653725,5263,3792,804055.213355731,276,804055.213355731,0.0822001285444411,0.0727848101265823,2913.2435266512,503,"50"
"10568","Birds_atlas_EBBA",1,"1",0.0078125,"Corvus frugilegus",13483712.106604,9781678.29653725,5263,3792,3566573.2163594,1380,3566573.2163594,0.364617717761376,0.363924050632911,2584.47334518797,503,"50"
"10569","Birds_atlas_EBBA",1,"1",0.0078125,"Crex crex",13483712.106604,9781678.29653725,5263,3792,3427787.08640794,1323,3427787.08640794,0.350429341723637,0.348892405063291,2590.91994437486,503,"50"
"10570","Birds_atlas_EBBA",1,"1",0.0078125,"Cygnus olor",13483712.106604,9781678.29653725,5263,3792,3217469.30985338,1233,3217469.30985338,0.328928146307201,0.325158227848101,2609.46416046503,503,"50"
"10571","Birds_atlas_EBBA",1,"1",0.0078125,"Lagopus lagopus",13483712.106604,9781678.29653725,5263,3792,1435847.47477918,550,1435847.47477918,0.146789480419477,0.145042194092827,2610.63177232577,503,"50"
"10572","Birds_atlas_EBBA",1,"1",0.0078125,"Linaria flavirostris",13483712.106604,9781678.29653725,5263,3792,501641.582984946,186,501641.582984946,0.0512837948435218,0.0490506329113924,2696.99775798358,503,"50"
"10573","Birds_atlas_EBBA",2,"1",0.0078125,"Linaria flavirostris",13483712.106604,9781678.29653725,5263,3792,592051.493665286,224,592051.493665286,0.0605265758816536,0.0590717299578059,2643.08702529146,503,"50"
"10574","Birds_atlas_EBBA",1,"1",0.0078125,"Thalasseus sandvicensis",13483712.106604,9781678.29653725,5263,3792,377741.039308161,135,377741.039308161,0.0386172012467311,0.0356012658227848,2798.08177265304,503,"50"
"10575","Birds_atlas_EBBA",2,"1",0.0078125,"Thalasseus sandvicensis",13483712.106604,9781678.29653725,5263,3792,508825.427083776,179,508825.427083776,0.0520182132000704,0.047204641350211,2842.60015130601,503,"50"
"10576","Birds_atlas_EBBA",1,"1",0.0078125,"Phylloscopus sibilatrix",13483712.106604,9781678.29653725,5263,3792,4641123.03076045,1797,4641123.03076045,0.474471035548513,0.473892405063291,2582.70619407927,503,"50"
"10577","Birds_atlas_EBBA",1,"1",0.0078125,"Aix galericulata",13483712.106604,9781678.29653725,5263,3792,130325.056086575,48,130325.056086575,0.0133233839976838,0.0126582278481013,2715.10533513698,503,"50"
"10578","Birds_atlas_EBBA",1,"1",0.0078125,"Tringa nebularia",13483712.106604,9781678.29653725,5263,3792,1179488.74368475,469,1179488.74368475,0.120581428659568,0.123681434599156,2514.90137246215,503,"50"
"10579","Birds_atlas_EBBA",1,"1",0.0078125,"Branta canadensis",13483712.106604,9781678.29653725,5263,3792,1062709.65667408,389,1062709.65667408,0.10864287543072,0.102584388185654,2731.90143103876,503,"50"
"10580","Birds_atlas_EBBA",2,"1",0.0078125,"Branta canadensis",13483712.106604,9781678.29653725,5263,3792,1892105.66333755,710,1892105.66333755,0.193433642569022,0.187236286919831,2664.93755399655,503,"50"
"10581","Birds_atlas_EBBA",1,"1",0.0078125,"Bucephala clangula",13483712.106604,9781678.29653725,5263,3792,1951037.12732515,760,1951037.12732515,0.199458320768516,0.20042194092827,2567.15411490152,503,"50"
"10582","Birds_atlas_EBBA",1,"1",0.0078125,"Gavia arctica",13483712.106604,9781678.29653725,5263,3792,1427470.40655898,553,1427470.40655898,0.14593307643989,0.145833333333333,2581.32080752076,503,"50"
"10583","Birds_atlas_EBBA",1,"1",0.0078125,"Calidris pugnax",13483712.106604,9781678.29653725,5263,3792,1610935.29834332,625,1610935.29834332,0.16468904921087,0.164820675105485,2577.49647734931,503,"50"
"10584","Birds_atlas_EBBA",1,"1",0.0078125,"Sylvia curruca",13483712.106604,9781678.29653725,5263,3792,4893624.60445966,1895,4893624.60445966,0.5002847626048,0.499736286919831,2582.38765406842,503,"50"
"10585","Birds_atlas_EBBA",2,"1",0.0078125,"Oxyura jamaicensis",13483712.106604,9781678.29653725,5263,3792,86150.5476529143,31,86150.5476529143,0.00880733807034033,0.00817510548523207,2779.04992428756,503,"50"
"10586","Birds_atlas_EBBA",2,"1",0.0078125,"Calidris pugnax",13483712.106604,9781678.29653725,5263,3792,1228590.5969242,475,1228590.5969242,0.125601206631292,0.125263713080169,2586.50651984042,503,"50"
"10587","Birds_atlas_EBBA",1,"1",0.0078125,"Lyrurus tetrix",13483712.106604,9781678.29653725,5263,3792,2467371.91773548,960,2467371.91773548,0.252244230788998,0.253164556962025,2570.17908097446,503,"50"
"10588","Birds_atlas_EBBA",2,"1",0.0078125,"Porzana porzana",13483712.106604,9781678.29653725,5263,3792,3253357.99524827,1259,3253357.99524827,0.332597116427349,0.332014767932489,2584.0810129057,503,"50"
"10589","Birds_atlas_EBBA",2,"1",0.0078125,"Bubo scandiacus",13483712.106604,9781678.29653725,5263,3792,69529.2529544164,26,69529.2529544164,0.00710811078084933,0.00685654008438819,2674.20203670832,503,"50"
"10590","Birds_atlas_EBBA",2,"1",0.0078125,"Chrysolophus pictus",13483712.106604,9781678.29653725,5263,3792,22750.5058954397,8,22750.5058954397,0.00232582847296189,0.00210970464135021,2843.81323692996,503,"50"
"10591","Birds_atlas_EBBA",2,"1",0.0078125,"Panurus biarmicus",13483712.106604,9781678.29653725,5263,3792,2445418.58768956,944,2445418.58768956,0.249999899153834,0.248945147679325,2590.48579204403,503,"50"
"10592","Birds_atlas_EBBA",1,"1",0.0078125,"Alectoris barbara",13483712.106604,9781678.29653725,5263,3792,51014.4431884919,19,51014.4431884919,0.00521530576266766,0.00501054852320675,2684.97069413115,503,"50"
"10593","Birds_atlas_EBBA",2,"1",0.0078125,"Alectoris barbara",13483712.106604,9781678.29653725,5263,3792,53516.072178593,20,53516.072178593,0.00547105216060294,0.00527426160337553,2675.80360892965,503,"50"
"10594","Birds_atlas_EBBA",2,"1",0.0078125,"Aix galericulata",13483712.106604,9781678.29653725,5263,3792,812621.590542271,307,812621.590542271,0.0830758859479096,0.0809599156118143,2646.97586495854,503,"50"
"10595","Birds_atlas_EBBA",2,"1",0.0078125,"Aix sponsa",13483712.106604,9781678.29653725,5263,3792,145580.135332576,57,145580.135332576,0.0148829404238444,0.0150316455696203,2554.03746197501,503,"50"
"10596","Birds_atlas_EBBA",1,"1",0.0078125,"Eudromias morinellus",13483712.106604,9781678.29653725,5263,3792,471857.625712826,173,471857.625712826,0.0482389229545471,0.0456223628691983,2727.50072666373,503,"50"
"10597","Birds_atlas_EBBA",1,"1",0.0078125,"Carpodacus erythrinus",13483712.106604,9781678.29653725,5263,3792,2416674.85954101,940,2416674.85954101,0.247061371911661,0.24789029535865,2570.93070163938,503,"50"
"10598","Birds_atlas_EBBA",1,"1",0.0078125,"Tringa glareola",13483712.106604,9781678.29653725,5263,3792,1533941.28623674,602,1533941.28623674,0.156817801581122,0.158755274261603,2548.07522630688,503,"50"
"10599","Birds_atlas_EBBA",2,"1",0.0078125,"Acrocephalus melanopogon",13483712.106604,9781678.29653725,5263,3792,424728.787781263,168,424728.787781263,0.0434208501757432,0.0443037974683544,2528.14754631704,503,"50"
"10600","Birds_atlas_EBBA",2,"1",0.0078125,"Acrocephalus palustris",13483712.106604,9781678.29653725,5263,3792,4668356.86533964,1818,4668356.86533964,0.477255203433981,0.479430379746835,2567.85306124293,503,"50"
"10601","Birds_atlas_EBBA",2,"1",0.0078125,"Aegolius funereus",13483712.106604,9781678.29653725,5263,3792,3083000.90956639,1211,3083000.90956639,0.315181180172097,0.319356540084388,2545.83064373773,503,"50"
"10602","Birds_atlas_EBBA",2,"1",0.0078125,"Circus macrourus",13483712.106604,9781678.29653725,5263,3792,213504.502398342,83,213504.502398342,0.0218269805984034,0.0218881856540084,2572.34340238966,503,"50"
"10603","Birds_atlas_EBBA",2,"1",0.0078125,"Clanga clanga",13483712.106604,9781678.29653725,5263,3792,301401.516362485,117,301401.516362485,0.0308128633170426,0.0308544303797468,2576.08133643149,503,"50"
"10604","Birds_atlas_EBBA",2,"1",0.0078125,"Dendrocopos leucotos",13483712.106604,9781678.29653725,5263,3792,1950802.81654053,764,1950802.81654053,0.199434366721212,0.201476793248945,2553.40682793263,503,"50"
"10605","Birds_atlas_EBBA",2,"1",0.0078125,"Emberiza aureola",13483712.106604,9781678.29653725,5263,3792,230889.452503233,90,230889.452503233,0.0236042778655856,0.0237341772151899,2565.43836114704,503,"50"
"10606","Birds_atlas_EBBA",2,"1",0.0078125,"Emberiza pusilla",13483712.106604,9781678.29653725,5263,3792,909126.285708742,361,909126.285708742,0.0929417486598978,0.0952004219409283,2518.35536207408,503,"50"
"10607","Birds_atlas_EBBA",2,"1",0.0078125,"Falco vespertinus",13483712.106604,9781678.29653725,5263,3792,1037323.57827914,409,1037323.57827914,0.106047607254304,0.10785864978903,2536.24346767515,503,"50"
"10608","Birds_atlas_EBBA",2,"1",0.0078125,"Gallinago media",13483712.106604,9781678.29653725,5263,3792,843124.82942896,332,843124.82942896,0.0861942913955195,0.0875527426160338,2539.53261876193,503,"50"
"10609","Birds_atlas_EBBA",2,"1",0.0078125,"Hippolais icterina",13483712.106604,9781678.29653725,5263,3792,4301286.42413866,1675,4301286.42413866,0.439728878188657,0.4417194092827,2567.93219351562,503,"50"
"10610","Birds_atlas_EBBA",2,"1",0.0078125,"Iduna caligata",13483712.106604,9781678.29653725,5263,3792,734029.550641177,289,734029.550641177,0.0750412688281751,0.0762130801687764,2539.89463889681,503,"50"
"10611","Birds_atlas_EBBA",2,"1",0.0078125,"Locustella fluviatilis",13483712.106604,9781678.29653725,5263,3792,3280498.14224796,1275,3280498.14224796,0.335371706449319,0.33623417721519,2572.93971941017,503,"50"
"10612","Birds_atlas_EBBA",2,"1",0.0078125,"Luscinia luscinia",13483712.106604,9781678.29653725,5263,3792,3228781.99519179,1255,3228781.99519179,0.330084664135273,0.330959915611814,2572.73465752334,503,"50"
"10613","Birds_atlas_EBBA",2,"1",0.0078125,"Lymnocryptes minimus",13483712.106604,9781678.29653725,5263,3792,627459.62565788,243,627459.62565788,0.064146418092691,0.0640822784810127,2582.13837719292,503,"50"
"10614","Birds_atlas_EBBA",2,"1",0.0078125,"Melanitta fusca",13483712.106604,9781678.29653725,5263,3792,728076.500835676,273,728076.500835676,0.0744326769664279,0.0719936708860759,2666.94688950797,503,"50"
"10615","Birds_atlas_EBBA",2,"1",0.0078125,"Mergellus albellus",13483712.106604,9781678.29653725,5263,3792,759977.470968856,302,759977.470968856,0.0776939751982941,0.0796413502109705,2516.48169194986,503,"50"
"10616","Birds_atlas_EBBA",2,"1",0.0078125,"Phylloscopus borealis",13483712.106604,9781678.29653725,5263,3792,1017704.67466628,402,1017704.67466628,0.10404192857442,0.106012658227848,2531.60366832409,503,"50"
"10617","Birds_atlas_EBBA",2,"1",0.0078125,"Podiceps grisegena",13483712.106604,9781678.29653725,5263,3792,1847960.39472084,717,1847960.39472084,0.188920585885044,0.189082278481013,2577.35062025221,503,"50"
"10618","Birds_atlas_EBBA",2,"1",0.0078125,"Strix nebulosa",13483712.106604,9781678.29653725,5263,3792,1024372.51988536,401,1024372.51988536,0.104723595361748,0.105748945147679,2554.54493736997,503,"50"
"10619","Birds_atlas_EBBA",2,"1",0.0078125,"Surnia ulula",13483712.106604,9781678.29653725,5263,3792,1127658.20689387,440,1127658.20689387,0.115282692060428,0.116033755274262,2562.85956112243,503,"50"
"10620","Birds_atlas_EBBA",2,"1",0.0078125,"Sylvia nisoria",13483712.106604,9781678.29653725,5263,3792,2754845.58157589,1086,2754845.58157589,0.281633222649647,0.286392405063291,2536.69022244557,503,"50"
"10621","Birds_atlas_EBBA",2,"1",0.0078125,"Xenus cinereus",13483712.106604,9781678.29653725,5263,3792,700106.954203338,278,700106.954203338,0.0715732958066284,0.0733122362869198,2518.37033886093,503,"50"
"10622","Birds_atlas_EBBA",2,"1",0.0078125,"Zapornia parva",13483712.106604,9781678.29653725,5263,3792,1588298.41734398,622,1588298.41734398,0.162374836832064,0.164029535864979,2553.5344330289,503,"50"
"10623","Birds_atlas_EBBA",2,"1",0.0078125,"Alle alle",13483712.106604,9781678.29653725,5263,3792,147263.647764995,47,147263.647764995,0.0150550491746521,0.0123945147679325,3133.26910138288,503,"50"
"10624","Birds_atlas_EBBA",1,"1",0.0078125,"Bubo scandiacus",13483712.106604,9781678.29653725,5263,3792,267421.358214023,97,267421.358214023,0.0273390056498476,0.0255801687763713,2756.92121870127,503,"50"
"10625","Birds_atlas_EBBA",2,"1",0.0078125,"Calcarius lapponicus",13483712.106604,9781678.29653725,5263,3792,561897.196708161,210,561897.196708161,0.05744384344628,0.055379746835443,2675.70093670553,503,"50"
"10626","Birds_atlas_EBBA",2,"1",0.0078125,"Xema sabini",13483712.106604,9781678.29653725,5263,3792,19685.7555053098,8,19685.7555053098,0.00201251307889349,0.00210970464135021,2460.71943816372,503,"50"
"10627","Birds_atlas_EBBA",2,"1",0.0078125,"Bucanetes githagineus",13483712.106604,9781678.29653725,5263,3792,33080.7378522304,12,33080.7378522304,0.00338190818071998,0.00316455696202532,2756.72815435254,503,"50"
"10628","Birds_atlas_EBBA",1,"1",0.0078125,"Phylloscopus borealis",13483712.106604,9781678.29653725,5263,3792,555331.590085131,221,555331.590085131,0.0567726287095049,0.0582805907172996,2512.8126248196,503,"50"
"10629","Birds_atlas_EBBA",2,"1",0.0078125,"Tadorna ferruginea",13483712.106604,9781678.29653725,5263,3792,1064666.33953346,419,1064666.33953346,0.10884291092566,0.110495780590717,2540.96978408941,503,"50"
"10630","Birds_atlas_EBBA",1,"1",0.0078125,"Bucanetes githagineus",13483712.106604,9781678.29653725,5263,3792,17509.4292024298,6,17509.4292024298,0.00179002300746573,0.00158227848101266,2918.23820040497,503,"50"
"10631","Birds_atlas_EBBA",2,"1",0.0078125,"Gypaetus barbatus",13483712.106604,9781678.29653725,5263,3792,261864.200220391,106,261864.200220391,0.0267708865781337,0.0279535864978903,2470.41698321124,503,"50"
"10632","Birds_atlas_EBBA",1,"1",0.0078125,"Tichodroma muraria",13483712.106604,9781678.29653725,5263,3792,509530.939870083,205,509530.939870083,0.0520903391446087,0.0540611814345992,2485.51677985406,503,"50"
"10633","Birds_atlas_EBBA",2,"1",0.0078125,"Calonectris diomedea",13483712.106604,9781678.29653725,5263,3792,163665.644458036,61,163665.644458036,0.0167318572024572,0.0160864978902954,2683.04335177108,503,"50"
"10634","Birds_atlas_EBBA",1,"1",0.0078125,"Calonectris diomedea",13483712.106604,9781678.29653725,5263,3792,171269.205982296,63,171269.205982296,0.01750918408786,0.0166139240506329,2718.5588251158,503,"50"
"10635","Birds_atlas_EBBA",1,"1",0.0078125,"Larus audouinii",13483712.106604,9781678.29653725,5263,3792,106746.404963109,40,106746.404963109,0.0109128926271168,0.0105485232067511,2668.66012407773,503,"50"
"10636","Birds_atlas_EBBA",1,"1",0.0078125,"Plegadis falcinellus",13483712.106604,9781678.29653725,5263,3792,169449.911523801,67,169449.911523801,0.0173231940763976,0.017668776371308,2529.10315707165,503,"50"
"10637","Birds_atlas_EBBA",1,"1",0.0078125,"Estrilda melpoda",13483712.106604,9781678.29653725,5263,3792,2815.40427556726,1,2815.40427556726,0.000287824255737783,0.000263713080168776,2815.40427556726,503,"50"
"10638","Birds_atlas_EBBA",1,"1",0.0078125,"Picus viridis",13483712.106604,9781678.29653725,5263,3792,3956157.06407449,1533,3956157.06407449,0.404445632348692,0.404272151898734,2580.66344688486,503,"50"
"10639","Birds_atlas_EBBA",2,"1",0.0078125,"Picus viridis",13483712.106604,9781678.29653725,5263,3792,4228744.83298285,1642,4228744.83298285,0.432312810213748,0.433016877637131,2575.3622612563,503,"50"
"10640","Birds_atlas_EBBA",1,"1",0.0078125,"Picus canus",13483712.106604,9781678.29653725,5263,3792,2737478.63797949,1067,2737478.63797949,0.279857766222854,0.281381856540084,2565.58447795641,503,"50"
"10641","Birds_atlas_EBBA",1,"1",0.0078125,"Larus melanocephalus",13483712.106604,9781678.29653725,5263,3792,269667.435993879,102,269667.435993879,0.0275686265504502,0.0268987341772152,2643.79839209685,503,"50"
"10642","Birds_atlas_EBBA",2,"1",0.0078125,"Chlidonias leucopterus",13483712.106604,9781678.29653725,5263,3792,1046242.25670837,412,1046242.25670837,0.106959381099125,0.108649789029536,2539.42295317566,503,"50"
"10643","Birds_atlas_EBBA",1,"1",0.0078125,"Gypaetus barbatus",13483712.106604,9781678.29653725,5263,3792,142478.312036819,58,142478.312036819,0.014565834994518,0.015295358649789,2456.52262132447,503,"50"
"10644","Birds_atlas_EBBA",1,"1",0.0078125,"Aegolius funereus",13483712.106604,9781678.29653725,5263,3792,2328994.82332107,911,2328994.82332107,0.238097671249886,0.240242616033755,2556.52560188921,503,"50"
"10645","Birds_atlas_EBBA",1,"1",0.0078125,"Dendrocopos leucotos",13483712.106604,9781678.29653725,5263,3792,1125397.07004811,439,1125397.07004811,0.115051531642224,0.115770042194093,2563.54685660161,503,"50"
"10646","Birds_atlas_EBBA",1,"1",0.0078125,"Lanius excubitor",13483712.106604,9781678.29653725,5263,3792,2524172.7534621,988,2524172.7534621,0.258051090716781,0.260548523206751,2554.83072212763,503,"50"
"10647","Birds_atlas_EBBA",1,"1",0.0078125,"Lanius minor",13483712.106604,9781678.29653725,5263,3792,1625166.34756203,638,1625166.34756203,0.166143917055353,0.168248945147679,2547.28267642951,503,"50"
"10648","Birds_atlas_EBBA",1,"1",0.0078125,"Colinus virginianus",13483712.106604,9781678.29653725,5263,3792,47527.6353781904,19,47527.6353781904,0.00485884261753071,0.00501054852320675,2501.45449358897,503,"50"
"10649","Birds_atlas_EBBA",1,"1",0.0078125,"Syrmaticus reevesii",13483712.106604,9781678.29653725,5263,3792,103276.093907978,39,103276.093907978,0.010558115977351,0.0102848101265823,2648.10497199943,503,"50"
"10650","Birds_atlas_EBBA",2,"1",0.0078125,"Syrmaticus reevesii",13483712.106604,9781678.29653725,5263,3792,149591.423528989,57,149591.423528989,0.0152930222190956,0.0150316455696203,2624.41093910507,503,"50"
"10651","Birds_atlas_EBBA",1,"1",0.0078125,"Acrocephalus palustris",13483712.106604,9781678.29653725,5263,3792,3545937.51843009,1375,3545937.51843009,0.362508090220608,0.362605485232068,2578.86364976734,503,"50"
"10652","Birds_atlas_EBBA",2,"1",0.0078125,"Picus canus",13483712.106604,9781678.29653725,5263,3792,3787340.6325835,1485,3787340.6325835,0.387187200168322,0.391613924050633,2550.39773237946,503,"50"
"10653","Birds_atlas_EBBA",1,"1",0.0078125,"Poecile montanus",13483712.106604,9781678.29653725,5263,3792,4107113.57000338,1591,4107113.57000338,0.419878209596947,0.419567510548523,2581.46673161746,503,"50"
"10654","Birds_atlas_EBBA",1,"1",0.0078125,"Chrysolophus pictus",13483712.106604,9781678.29653725,5263,3792,41149.0676558775,14,41149.0676558775,0.004206749231412,0.00369198312236287,2939.21911827697,503,"50"
"10655","Birds_atlas_EBBA",1,"1",0.0078125,"Tadorna ferruginea",13483712.106604,9781678.29653725,5263,3792,232467.945031258,91,232467.945031258,0.0237656502272778,0.0239978902953586,2554.5928025413,503,"50"
"10656","Birds_atlas_EBBA",1,"1",0.0078125,"Alectoris chukar",13483712.106604,9781678.29653725,5263,3792,227175.341187642,87,227175.341187642,0.0232245770409422,0.0229430379746835,2611.21081824875,503,"50"
"10657","Birds_atlas_EBBA",1,"1",0.0078125,"Podiceps grisegena",13483712.106604,9781678.29653725,5263,3792,1498293.67507059,589,1498293.67507059,0.153173476948326,0.155327004219409,2543.79231760711,503,"50"
"10658","Birds_atlas_EBBA",1,"1",0.0078125,"Alopochen aegyptiaca",13483712.106604,9781678.29653725,5263,3792,89274.0846879685,31,89274.0846879685,0.00912666333747367,0.00817510548523207,2879.80918348285,503,"50"
"10659","Birds_atlas_EBBA",1,"1",0.0078125,"Loxia pytyopsittacus",13483712.106604,9781678.29653725,5263,3792,1231058.7610018,470,1231058.7610018,0.125853531846125,0.123945147679325,2619.27395957829,503,"50"
"10660","Birds_atlas_EBBA",2,"1",0.0078125,"Chrysolophus amherstiae",13483712.106604,9781678.29653725,5263,3792,5277.37376401606,2,5277.37376401606,0.000539516185671765,0.000527426160337553,2638.68688200803,503,"50"
"10661","Birds_atlas_EBBA",1,"1",0.0078125,"Aix sponsa",13483712.106604,9781678.29653725,5263,3792,16691.2505585027,6,16691.2505585027,0.00170637901314046,0.00158227848101266,2781.87509308378,503,"50"
