"","x"
"9311","Glyphorynchus spirurus"
"9312","Grallaria capitalis"
"9313","Hirundo neoxena"
"9314","Hylophilus poicilotis"
"9315","Hypothymis helenae"
"9316","Lalage leucopygialis"
"9317","Lalage maculosa"
"9318","Laniarius leucorhynchus"
"9319","Laniocera hypopyrra"
"9320","Lanius gubernator"
"9321","Lanius bucephalus"
"9322","Lanius souzae"
"9323","Lanius vittatus"
"9324","Locustella naevia"
"9325","Machaerirhynchus flaviventer"
"9326","Malurus cyanocephalus"
"9327","Machaerirhynchus nigripectus"
"9328","Macrosphenus kempi"
"9329","Manucodia ater"
"9330","Manucodia comrii"
"9331","Melanocharis longicauda"
"9332","Melanocharis nigra"
"9333","Melanocorypha maxima"
"9334","Melanocharis versteri"
"9335","Melanocorypha bimaculata"
"9336","Melidectes ochromelas"
"9337","Melilestes megarhynchus"
"9338","Meliphaga aruensis"
"9339","Mirafra albicauda"
"9340","Mirafra cheniana"
"9341","Mirafra erythroptera"
"9342","Calendulauda gilletti"
"9343","Mirafra microptera"
"9344","Mirafra rufocinnamomea"
"9345","Mohoua albicilla"
"9346","Muscisaxicola frontalis"
"9347","Myiagra alecto"
"9348","Myiagra ruficollis"
"9349","Myiarchus stolidus"
"9350","Myzomela cardinalis"
"9351","Neopipo cinnamomea"
"9352","Nicator chloris"
"9353","Nicator gularis"
"9354","Oedistoma pygmaeum"
"9355","Oriolus flavocinctus"
"9356","Orthonyx spaldingii"
"9357","Orthotomus derbianus"
"9358","Orthotomus frontalis"
"9359","Orthotomus sepium"
"9360","Pachycephala soror"
"9361","Pachycephala griseonota"
"9362","Pachycephala hyperythra"
"9363","Pachycephala hypoxantha"
"9364","Pachycephala melanura"
"9365","Pachycephala phaionota"
"9366","Pachycephala philippinensis"
"9367","Pachycephala schlegelii"
"9368","Paradisaea minor"
"9369","Pardalotus striatus"
"9370","Peltops blainvillii"
"9371","Peneothello cryptoleuca"
"9372","Peneothello cyanus"
"9373","Pericrocotus tegimae"
"9374","Petroica bivittata"
"9375","Philemon argenticeps"
"9376","Philemon diemenensis"
"9377","Phyllomyias fasciatus"
"9378","Phylloscartes ventralis"
"9379","Edolisoma mindanense"
"9380","Pitohui dichrous"
"9381","Pitta versicolor"
"9382","Prinia sylvatica"
"9383","Pnoepyga albiventer"
"9384","Poecilodryas hypoleuca"
"9385","Poecilodryas superciliosa"
"9386","Polioxolmis rufipennis"
"9387","Dicrurus ludwigii"
"9388","Dicrurus montanus"
"9389","Prinia familiaris"
"9390","Prionops scopifrons"
"9391","Prosthemadera novaeseelandiae"
"9392","Pseudhirundo griseopyga"
"9393","Pseudocolopteryx citreola"
"9394","Pseudopodoces humilis"
"9395","Psophodes cristatus"
"9396","Ptiloprora perstriata"
"9397","Ptilorrhoa leucosticta"
"9398","Ptilostomus afer"
"9399","Ramsayornis modestus"
"9400","Randia pseudozosterops"
"9401","Rhagologus leucostigma"
"9402","Rhipidura hyperythra"
"9403","Rhipidura leucophrys"
"9404","Rhipidura rufidorsa"
"9405","Rhipidura teysmanni"
"9406","Aethomyias arfakianus"
"9407","Aethomyias papuensis"
"9408","Aethomyias perspicillatus"
"9409","Aethomyias spilodera"
"9410","Serpophaga hypoleuca"
"9411","Sphecotheres vieilloti"
"9412","Sphenoeacus afer"
"9413","Spiloptila clamans"
"9414","Strepera versicolor"
"9415","Tachycineta thalassina"
"9416","Syndactyla subalaris"
"9417","Tchagra jamesi"
"9418","Telophorus dohertyi"
"9419","Thamnophilus doliatus"
"9420","Vireo huttoni"
"9421","Urocissa flavirostris"
"9422","Vireo altiloquus"
"9423","Cecropis semirufa"
"9424","Vireo leucophrys"
"9425","Vireo pallens"
"9426","Xanthotis flaviventer"
"9427","Zimmerius acer"
"9428","Cranioleuca vulpina"
"9429","Cranioleuca weskei"
"9430","Batis minima"
"9431","Chersophilus duponti"
"9432","Contopus nigrescens"
"9433","Elaenia martinica"
"9434","Hemitriccus rufigularis"
"9435","Ptyonoprogne rupestris"
"9436","Petrochelidon spilodera"
"9437","Lalage sueurii"
"9438","Melithreptus gularis"
"9439","Remiz consobrinus"
"9440","Artamus leucoryn"
"9441","Capsiempis flaveola"
"9442","Chenorhamphus grayi"
"9443","Corvus corone"
"9444","Amytornis textilis"
"9445","Cinclosoma punctatum"
"9446","Edolisoma coerulescens"
"9447","Artamus personatus"
"9448","Myiagra galeata"
"9449","Terpsiphone unirufa"
"9450","Corvus imparatus"
"9451","Melanodryas cucullata"
"9452","Cryptosylvicola randrianasoloi"
"9453","Amazilia alfaroana"
"9454","Amazilia cyanifrons"
"9455","Poicephalus fuscicollis"
"9456","Poicephalus robustus"
"9457","Phyllastrephus icterinus"
"9458","Charadrius asiaticus"
"9459","Charadrius montanus"
"9460","Chordeiles pusillus"
"9461","Ciconia boyciana"
"9462","Bombycilla japonica"
"9463","Ammospiza caudacuta"
"9464","Anthus campestris"
"9465","Anthus spragueii"
"9466","Attila phoenicurus"
"9467","Carpospiza brachydactyla"
"9468","Calandrella brachydactyla"
"9469","Anthropoides virgo"
"9470","Aethia cristatella"
"9471","Aethia psittacula"
"9472","Aethia pusilla"
"9473","Chalcites lucidus"
"9474","Charadrius melodus"
"9475","Calidris ptilocnemis"
"9476","Ardeola ralloides"
"9477","Anarhynchus frontalis"
"9478","Grus vipio"
"9479","Anthracothorax prevostii"
"9480","Antrostomus rufus"
"9481","Burhinus oedicnemus"
"9482","Buteo albigula"
"9483","Buteo hemilasius"
"9484","Ammomanes deserti"
"9485","Anthus spinoletta"
"9486","Anthus trivialis"
"9487","Anthus gustavi"
"9488","Catharus ustulatus"
"9489","Alca torda"
"9490","Alle alle"
"9491","Cerorhinca monocerata"
"9492","Acrocephalus melanopogon"
"9493","Calliope pectoralis"
"9494","Alauda leucoptera"
"9495","Alauda arvensis"
"9496","Trochalopteron imbricatum"
"9497","Trochalopteron lineatum"
"9498","Amblyramphus holosericeus"
"9499","Spinus barbatus"
"9500","Sibia waldeni"
"9501","Aethopyga shelleyi"
"9502","Agelaius humeralis"
"9503","Agelaius tricolor"
"9504","Amblyospiza albifrons"
"9505","Schoeniparus cinereus"
"9506","Alcippe nipalensis"
"9507","Chamaetylas poliocephala"
"9508","Fulvetta vinipectus"
"9509","Alethe diademata"
"9510","Poospizopsis hypocondria"
"9511","Ammodramus humeralis"
"9512","Ammospiza maritima"
"9513","Ammospiza nelsoni"
"9514","Ammodramus savannarum"
"9515","Eurillas gracilis"
"9516","Andropadus importunus"
"9517","Eurillas virens"
"9518","Anomalospiza imberbis"
"9519","Anthreptes gabonicus"
"9520","Hedydipna platura"
"9521","Anthus leucophrys"
"9522","Anthus pallidiventris"
"9523","Anthus brachyurus"
"9524","Anthus caffer"
"9525","Anthus hellmayri"
"9526","Anthus sylvanus"
"9527","Aplonis feadensis"
"9528","Arremonops chloronotus"
"9529","Arremon castaneiceps"
"9530","Arremon semitorquatus"
"9531","Buphagus erythrorynchus"
"9532","Bangsia arcaei"
"9533","Myiothlypis flaveola"
"9534","Chloris monguilloti"
"9535","Myiothlypis leucoblephara"
"9536","Myiothlypis signata"
"9537","Basilornis galeatus"
"9538","Basileuterus rufifrons"
"9539","Basileuterus tristriatus"
"9540","Brachypteryx hyperythra"
"9541","Heteroxenicus stellatus"
"9542","Cnemathraupis eximia"
"9543","Bubalornis albirostris"
"9544","Tephrophilus wetmorei"
"9545","Cassiculus melanicterus"
"9546","Campylorhynchus jocosus"
"9547","Calyptocichla serinus"
"9548","Campylorhynchus megalopterus"
"9549","Campylorhynchus turdinus"
"9550","Spinus uropygialis"
"9551","Spinus crassirostris"
"9552","Spinus notatus"
"9553","Spinus psaltria"
"9554","Certhia hodgsoni"
"9555","Chloris sinica"
"9556","Spinus spinescens"
"9557","Spinus xanthogastrus"
"9558","Spinus yarrellii"
"9559","Haemorhous mexicanus"
"9560","Carpodacus rhodochlamys"
"9561","Carpodacus rodochroa"
"9562","Carpodacus pulcherrimus"
"9563","Caryothraustes canadensis"
"9564","Oenanthe fusca"
"9565","Cercotrichas podobe"
"9566","Catharus bicknelli"
"9567","Horornis seebohmi"
"9568","Chlorospingus inornatus"
"9569","Chlorochrysa phoenicotis"
"9570","Chlorocichla simplex"
"9571","Tychaedon signata"
"9572","Euphonia trinitatis"
"9573","Chlorospingus flavopectus"
"9574","Spodiornis rusticus"
"9575","Habia stolzmanni"
"9576","Chlorospingus parvirostris"
"9577","Chlorospingus tacarcunae"
"9578","Chrysomus icterocephalus"
"9579","Chrysomus ruficapillus"
"9580","Myiomela diana"
"9581","Cinnyricinclus leucogaster"
"9582","Pholia sharpii"
"9583","Cacicus oseryi"
"9584","Compsothraupis loricata"
"9585","Conirostrum margaritae"
"9586","Paradoxornis aemodium"
"9587","Conirostrum speciosum"
"9588","Coryphospingus pileatus"
"9589","Criniger barbatus"
"9590","Criniger calurus"
"9591","Cyanicterus cyanicterus"
"9592","Cyanerpes lucidus"
"9593","Cyornis poliogenys"
"9594","Cypsnagra hirundinacea"
"9595","Dacnis nigripes"
"9596","Dicaeum geelvinkianum"
"9597","Zosterops maderaspatanus"
"9598","Dicaeum monticolum"
"9599","Diglossa albilatera"
"9600","Diglossa duidae"
"9601","Diglossa caerulescens"
"9602","Sporophila fringilloides"
"9603","Emberiza capensis"
"9604","Emberiza elegans"
"9605","Emberiza variabilis"
"9606","Emberizoides ypiranganus"
"9607","Emberiza godlewskii"
"9608","Emberiza stewarti"
"9609","Empidornis semipartitus"
"9610","Eophona personata"
"9611","Cercotrichas hartlaubi"
"9612","Tychaedon leucosticta"
"9613","Erythrura hyperythra"
"9614","Erythrura psittacea"
"9615","Erythrura tricolor"
"9616","Estrilda astrild"
"9617","Euphonia elegantissima"
"9618","Eucometis penicillata"
"9619","Hylia prasina"
"9620","Euphonia hirundinacea"
"9621","Euphonia laniirostris"
"9622","Euplectes afer"
"9623","Euphonia minuta"
"9624","Euphonia rufiventris"
"9625","Euplectes axillaris"
"9626","Euphonia saturata"
"9627","Euschistospiza dybowskii"
"9628","Ficedula parva"
"9629","Foudia omissa"
"9630","Trochalopteron affine"
"9631","Pterorhinus berthemyi"
"9632","Pterorhinus delesserti"
"9633","Trochalopteron formosum"
"9634","Habia rubica"
"9635","Heterophasia pulchella"
"9636","Heterospingus rubrifrons"
"9637","Pseudospingus verticalis"
"9638","Henicorhina leucosticta"
"9639","Icterus croconotus"
"9640","Hypsipetes philippinus"
"9641","Hypsipetes rufigularis"
"9642","Hylopsar purpureiceps"
"9643","Limnothlypis swainsonii"
"9644","Melozone fusca"
"9645","Arremon atricapillus"
"9646","Heleia javanica"
"9647","Allenia fusca"
"9648","Heleia dohertyi"
"9649","Mixornis kelleyi"
"9650","Cinnyris bouvieri"
"9651","Cinnyris coccinigastrus"
"9652","Onychostruthus taczanowskii"
"9653","Artomyias ussheri"
"9654","Cinnyris minullus"
"9655","Pyrgilauda ruficollis"
"9656","Fraseria plumbea"
"9657","Artomyias fuliginosa"
"9658","Leptocoma aspasia"
"9659","Cyanomitra alinae"
"9660","Cinnyris chalybeus"
"9661","Cyanomitra cyanolaema"
"9662","Cinnyris erythrocercus"
"9663","Chalcomitra fuliginosa"
"9664","Cinnyris johannae"
"9665","Cinnyris mariquensis"
"9666","Cinnyris neergaardi"
"9667","Cyanomitra olivacea"
"9668","Anthreptes seimundi"
"9669","Chalcomitra senegalensis"
"9670","Cinnyris shelleyi"
"9671","Drepanorhynchus reichenowi"
"9672","Cinnyris superbus"
"9673","Cinnyris venustus"
"9674","Phyllergates heterolaemus"
"9675","Sporophila atrirostris"
"9676","Suthora verreauxi"
"9677","Suthora webbiana"
"9678","Corydospiza alaudina"
"9679","Piezorina cinerea"
"9680","Carpodacus subhimachalus"
"9681","Erythrogenys gravivox"
"9682","Erythrogenys swinhoei"
"9683","Hartlaubius auratus"
"9684","Illadopsis turdina"
"9685","Cyornis ruficauda"
"9686","Pseudosaltator rufiventris"
"9687","Crithagra citrinipectus"
"9688","Crithagra mozambica"
"9689","Crithagra menachensis"
"9690","Sterrhoptilus dennistouni"
"9691","Crithagra rothschildi"
"9692","Crithagra rufobrunnea"
"9693","Crithagra sulphurata"
"9694","Stachyris roberti"
"9695","Stachyris humei"
"9696","Sterrhoptilus capitalis"
"9697","Cyanoderma melanothorax"
"9698","Agropsar philippensis"
"9699","Cyanoderma pyrrhops"
"9700","Leistes bellicosus"
"9701","Spodiopsar sericeus"
"9702","Leistes loyca"
"9703","Leistes militaris"
"9704","Leistes superciliaris"
"9705","Islerothraupis cristata"
"9706","Chrysocorypha delatrii"
"9707","Calliope tschebaiewi"
"9708","Islerothraupis luctuosa"
"9709","Sporathraupis cyanocephala"
"9710","Cantorchilus guarayanus"
"9711","Tangara palmarum"
"9712","Pheugopedius atrogularis"
"9713","Pheugopedius spadix"
"9714","Cantorchilus thoracicus"
"9715","Melanospiza bicolor"
"9716","Cantorchilus leucotis"
"9717","Cantorchilus longirostris"
"9718","Pheugopedius maculipectus"
"9719","Pheugopedius mystacalis"
"9720","Thryophilus rufalbus"
"9721","Asemospiza fuliginosa"
"9722","Argya altirostris"
"9723","Argya aylmeri"
"9724","Argya gularis"
"9725","Acanthoptila nipalensis"
"9726","Argya rubiginosa"
"9727","Turdus hauxwelli"
"9728","Vidua interjecta"
"9729","Geokichla camaronensis"
"9730","Geokichla dohertyi"
"9731","Geokichla gurneyi"
"9732","Geokichla princei"
"9733","Geokichla peronii"
"9734","Aegithalos iredalei"
"9735","Aethopyga magnifica"
"9736","Aegithalos iouschistos"
"9737","Arachnothera flammifera"
"9738","Carduelis carduelis"
"9739","Carpodacus dubius"
"9740","Dicaeum keiense"
"9741","Emberiza personata"
"9742","Euplectes laticauda"
"9743","Ficedula luzoniensis"
"9744","Ficedula owstoni"
"9745","Ficedula riedeli"
"9746","Hemignathus hanapepe"
"9747","Irena tweeddalii"
"9748","Loxops ochraceus"
"9749","Mixornis bornensis"
"9750","Cinnyris ludovicensis"
"9751","Crithagra concolor"
"9752","Passerculus guttatus"
"9753","Passer italiae"
"9754","Phyllastrephus debilis"
"9755","Phylloscopus chloronotus"
"9756","Polioptila guianensis"
"9757","Prunella ocularis"
"9758","Pseudonigrita cabanisi"
"9759","Pycnonotus sinensis"
"9760","Pytilia lineata"
"9761","Salpornis salvadori"
"9762","Crithagra canicapilla"
"9763","Serinus serinus"
"9764","Psarocolius angustifrons"
"9765","Sitta europaea"
"9766","Stiphrornis xanthogaster"
"9767","Curruca melanocephala"
"9768","Taeniopygia guttata"
"9769","Troglodytes troglodytes"
"9770","Thryothorus albinucha"
"9771","Turdus mandarinus"
"9772","Turdus maximus"
"9773","Turdus ruficollis"
"9774","Vidua paradisaea"
"9775","Zoothera salimalii"
"9776","Amaurospiza relicta"
"9777","Agelasticus xanthophthalmus"
"9778","Calyptophilus frugivorus"
"9779","Icterus cayanensis"
"9780","Icterus chrysocephalus"
"9781","Tangara cayana"
"9782","Ramphocelus icteronotus"
"9783","Setophaga pitiayumi"
"9784","Tangara peruviana"
"9785","Tangara whitelyi"
"9786","Sporophila plumbea"
"9787","Passerina cyanea"
"9788","Aethopyga pulcherrima"
"9789","Eurillas ansorgei"
"9790","Anthus petrosus"
"9791","Aplonis grandis"
"9792","Arachnothera clarae"
"9793","Campylorhynchus griseus"
"9794","Cardinalis cardinalis"
"9795","Carpodacus edwardsii"
"9796","Carpodacus roseus"
"9797","Catamblyrhynchus diadema"
"9798","Chlorocichla flaviventris"
"9799","Cinclus cinclus"
"9800","Cryptospiza salvadorii"
"9801","Dives warczewiczi"
"9802","Euplectes hartlaubi"
"9803","Trochalopteron virgatum"
"9804","Ficedula hypoleuca"
"9805","Ficedula semitorquata"
"9806","Fraseria cinerascens"
"9807","Grammatoptila striata"
"9808","Ianthocincla rufogularis"
"9809","Trochalopteron squamatum"
"9810","Euodice cantans"
"9811","Spermestes fringilloides"
"9812","Heleia superciliaris"
"9813","Myrmecocichla arnotti"
"9814","Cinnyris cupreus"
"9815","Oenanthe heuglinii"
"9816","Paludipasser locustella"
"9817","Rhopospina fruticeti"
"9818","Microspingus cabanisi"
"9819","Pheugopedius genibarbis"
"9820","Pheugopedius coraya"
"9821","Argya earlei"
"9822","Geokichla erythronota"
"9823","Habia cristata"
"9824","Leptocoma sperata"
"9825","Sitta castanea"
"9826","Thryothorus ludovicianus"
"9827","Emberiza cirlus"
"9828","Emberiza impetuani"
"9829","Yuhina bakeri"
"9830","Aethopyga bella"
"9831","Acridotheres ginginianus"
"9832","Agelaius phoeniceus"
"9833","Agelasticus cyanopus"
"9834","Actinodura egertoni"
"9835","Aethopyga ignicauda"
"9836","Agelasticus thilius"
"9837","Arremon brunneinucha"
"9838","Aimophila ruficeps"
"9839","Alethe castanea"
"9840","Amandava subflava"
"9841","Atlapetes leucopis"
"9842","Atlapetes melanolaemus"
"9843","Anisognathus lacrymosus"
"9844","Anthus lineiventris"
"9845","Anthus crenatus"
"9846","Anthus novaeseelandiae"
"9847","Aplonis tabuensis"
"9848","Atlapetes seebohmi"
"9849","Aplonis crassa"
"9850","Arremonops conirostris"
"9851","Arremonops rufivirgatus"
"9852","Atlapetes albinucha"
"9853","Atlapetes personatus"
"9854","Sheppardia cyornithopsis"
"9855","Basileuterus hypoleucus"
"9856","Bleda canicapillus"
"9857","Tiaris olivaceus"
"9858","Brachycope anomala"
"9859","Buphagus africanus"
"9860","Cacicus chrysopterus"
"9861","Cissopis leverianus"
"9862","Callacanthis burtoni"
"9863","Campylorhynchus fasciatus"
"9864","Tephrozosterops stalkeri"
"9865","Conirostrum tamarugense"
"9866","Carpodacus rubicilloides"
"9867","Catharus fuscescens"
"9868","Catharus fuscater"
"9869","Catharus mexicanus"
"9870","Catharus occidentalis"
"9871","Chlorophonia flavirostris"
"9872","Chloropsis kinabaluensis"
"9873","Chlorornis riefferii"
"9874","Chlorospingus canigularis"
"9875","Cichladusa guttata"
"9876","Cinclocerthia ruficauda"
"9877","Cinnycerthia olivascens"
"9878","Mimus trifasciatus"
"9879","Conirostrum bicolor"
"9880","Coryphospingus cucullatus"
"9881","Cossypha cyanocampter"
"9882","Creurgops verticalis"
"9883","Cyphorhinus phaeocephalus"
"9884","Dinemellia dinemelli"
"9885","Dacnis flaviventer"
"9886","Dicaeum celebicum"
"9887","Dicaeum vulneratum"
"9888","Diglossa indigotica"
"9889","Diglossa major"
"9890","Diuca diuca"
"9891","Emberizoides herbicola"
"9892","Sporophila schistacea"
"9893","Enicurus scouleri"
"9894","Iridosornis porphyrocephalus"
"9895","Erythrura trichroa"
"9896","Estrilda melpoda"
"9897","Euphonia chlorotica"
"9898","Euphonia cyanocephala"
"9899","Euphonia pectoralis"
"9900","Euphonia plumbea"
"9901","Pterorhinus albogularis"
"9902","Garrulax canorus"
"9903","Garrulax castanotis"
"9904","Pterorhinus gularis"
"9905","Ianthocincla maxima"
"9906","Garrulax palliatus"
"9907","Pterorhinus ruficollis"
"9908","Gymnomystax mexicanus"
"9909","Lagonosticta senegala"
"9910","Grandala coelicolor"
"9911","Gubernatrix cristata"
"9912","Hemithraupis flavicollis"
"9913","Heterophasia desgodinsi"
"9914","Heterophasia gracilis"
"9915","Tangara guttata"
"9916","Hypargos margaritatus"
"9917","Hypopyrrhus pyrohypogaster"
"9918","Icterus abeillei"
"9919","Icterus auratus"
"9920","Piranga bidentata"
"9921","Hypsipetes madagascariensis"
"9922","Melanodera melanodera"
"9923","Piranga leucoptera"
"9924","Icterus galbula"
"9925","Icterus graduacauda"
"9926","Icterus jamacaii"
"9927","Icterus nigrogularis"
"9928","Icterus prosthemelas"
"9929","Idiopsar brachyurus"
"9930","Illadopsis cleaveri"
"9931","Illadopsis puveli"
"9932","Illadopsis rufescens"
"9933","Incaspiza pulchra"
"9934","Iridosornis rufivertex"
"9935","Ixonotus guttatus"
"9936","Pycnonotus barbatus"
"9937","Lagonosticta virata"
"9938","Lampropsar tanagrinus"
"9939","Lamprotornis australis"
"9940","Lamprotornis nitens"
"9941","Lamprotornis pulcher"
"9942","Lamprotornis purpureus"
"9943","Lamprotornis splendidus"
"9944","Leucosticte arctoa"
"9945","Leucosticte brandti"
"9946","Loxigilla noctis"
"9947","Leucosticte nemoricola"
"9948","Leucosticte tephrocotis"
"9949","Linurgus olivaceus"
"9950","Lonchura melaena"
"9951","Lonchura molucca"
"9952","Lonchura tristissima"
"9953","Lonchura caniceps"
"9954","Lonchura kelaarti"
"9955","Lonchura leucosticta"
"9956","Lonchura pallida"
"9957","Malimbus nitens"
"9958","Malimbus rubricollis"
"9959","Malacopteron albogulare"
"9960","Margarops fuscatus"
"9961","Malimbus cassini"
"9962","Malimbus coronatus"
"9963","Mandingoa nitidula"
"9964","Melaenornis pammelaina"
"9965","Melanotis hypoleucus"
"9966","Microcerculus bambla"
"9967","Microligea palustris"
"9968","Mimus gilvus"
"9969","Mimus dorsalis"
"9970","Mimus parvulus"
"9971","Mimus saturninus"
"9972","Mino anais"
"9973","Molothrus ater"
"9974","Molothrus bonariensis"
"9975","Molothrus oryzivorus"
"9976","Molothrus rufoaxillaris"
"9977","Montifringilla adamsi"
"9978","Motacilla aguimp"
"9979","Motacilla clara"
"9980","Motacilla grandis"
"9981","Muscicapa aquatica"
"9982","Muscicapa cassini"
"9983","Muscicapa epulata"
"9984","Muscicapa gambagae"
"9985","Muscicapa griseisticta"
"9986","Muscicapa randi"
"9987","Muscicapa sethsmithi"
"9988","Myadestes unicolor"
"9989","Sporophila hypochroma"
"9990","Myioborus miniatus"
"9991","Peucaea botterii"
"9992","Myrmecocichla aethiops"
"9993","Phaenicophilus palmarum"
"9994","Myrmecocichla formicivora"
"9995","Myzornis pyrrhoura"
"9996","Nectarinia famosa"
"9997","Nectarinia johnstoni"
"9998","Nemosia pileata"
"9999","Pheucticus chrysogaster"
"10000","Neocossyphus poensis"
"10001","Neocossyphus rufus"
"10002","Neolestes torquatus"
"10003","Neothraupis fasciata"
"10004","Nigrita luteifrons"
"10005","Nigrita bicolor"
"10006","Nigrita canicapillus"
"10007","Nigrita fusconotus"
"10008","Odontorchilus branickii"
"10009","Oenanthe moesta"
"10010","Onychognathus tristramii"
"10011","Orchesticus abeillei"
"10012","Pycnonotus nigricans"
"10013","Ortygospiza atricollis"
"10014","Pyrenestes ostrinus"
"10015","Pyrenestes sanguineus"
"10016","Oriturus superciliosus"
"10017","Orthogonys chloricterus"
"10018","Parkerthraustes humeralis"
"10019","Parmoptila rubrifrons"
"10020","Parmoptila woodhousei"
"10021","Paroaria capitata"
"10022","Paroaria nigrogenis"
"10023","Passer shelleyi"
"10024","Passer insularis"
"10025","Passer cordofanicus"
"10026","Passer eminibey"
"10027","Passer griseus"
"10028","Passer luteus"
"10029","Passer swainsonii"
"10030","Passerina versicolor"
"10031","Passer zarudnyi"
"10032","Phaenicophilus poliocephalus"
"10033","Pheucticus aureoventris"
"10034","Pheucticus chrysopeplus"
"10035","Pheucticus ludovicianus"
"10036","Phyllastrephus cabanisi"
"10037","Pomatorhinus horsfieldii"
"10038","Phylloscopus magnirostris"
"10039","Pinicola enucleator"
"10040","Plocepasser rufoscapulatus"
"10041","Ploceus aurantius"
"10042","Ploceus benghalensis"
"10043","Ploceus bicolor"
"10044","Ploceus bojeri"
"10045","Ploceus luteolus"
"10046","Ploceus melanogaster"
"10047","Ploceus nelicourvi"
"10048","Ploceus nigrimentus"
"10049","Ploceus pelzelni"
"10050","Ploceus preussi"
"10051","Prionochilus xanthopygius"
"10052","Ploceus tricolor"
"10053","Ploceus vitellinus"
"10054","Ploceus xanthops"
"10055","Sporophila telasco"
"10056","Polioptila albiloris"
"10057","Polioptila dumicola"
"10058","Sporopipes frontalis"
"10059","Stachyris herberti"
"10060","Poeoptera lugubris"
"10061","Polioptila nigriceps"
"10062","Polioptila schistaceigula"
"10063","Oenanthe dubia"
"10064","Porphyrospiza caerulescens"
"10065","Prunella himalayana"
"10066","Prunella fulvescens"
"10067","Oenanthe familiaris"
"10068","Psaltriparus minimus"
"10069","Psarocolius montezuma"
"10070","Psarocolius viridis"
"10071","Psarocolius decumanus"
"10072","Psittirostra psittacea"
"10073","Pseudoleistes guirahuro"
"10074","Pseudoleistes virescens"
"10075","Ptilocichla mindanensis"
"10076","Pyrrhula aurantiaca"
"10077","Quiscalus lugubris"
"10078","Pyrrhula erythaca"
"10079","Pyrrhula pyrrhula"
"10080","Pyrrhurus scandens"
"10081","Pytilia afra"
"10082","Quelea quelea"
"10083","Quiscalus mexicanus"
"10084","Quiscalus niger"
"10085","Ramphocaenus melanurus"
"10086","Ramphocelus dimidiatus"
"10087","Ramphocelus nigrogularis"
"10088","Ramphocelus passerinii"
"10089","Ramphocelus sanguinolentus"
"10090","Regulus regulus"
"10091","Rhodinocichla rosea"
"10092","Napothera albostriata"
"10093","Napothera malacoptila"
"10094","Saltator atricollis"
"10095","Saltator atripennis"
"10096","Saltator fuliginosus"
"10097","Saltator nigriceps"
"10098","Saltator orenocensis"
"10099","Saltator similis"
"10100","Saxicola insignis"
"10101","Copsychus fulicatus"
"10102","Schistochlamys melanopis"
"10103","Schistochlamys ruficapillus"
"10104","Sericossypha albocristata"
"10105","Sicalis citrina"
"10106","Sicalis columbiana"
"10107","Sicalis flaveola"
"10108","Sicalis luteola"
"10109","Sitta canadensis"
"10110","Sitta solangiae"
"10111","Sitta neumayer"
"10112","Sitta oenochlamys"
"10113","Spelaeornis troglodytoides"
"10114","Spermophaga haematina"
"10115","Spermophaga poliogenys"
"10116","Sporophila falcirostris"
"10117","Sporophila ardesiaca"
"10118","Sporophila bouvronides"
"10119","Sporophila caerulescens"
"10120","Sporophila frontalis"
"10121","Sporophila leucoptera"
"10122","Sporophila lineola"
"10123","Sporophila ruficollis"
"10124","Streptocitta albertinae"
"10125","Sturnia pagodarum"
"10126","Tachyphonus coronatus"
"10127","Tachyphonus phoenicius"
"10128","Tachyphonus rufus"
"10129","Tangara argyrofenges"
"10130","Tangara cyanicollis"
"10131","Tangara desmaresti"
"10132","Tangara florida"
"10133","Tangara gyrola"
"10134","Tangara heinei"
"10135","Tangara icterocephala"
"10136","Tangara lavinia"
"10137","Tangara meyerdeschauenseei"
"10138","Tangara labradorides"
"10139","Tangara palmeri"
"10140","Tangara punctata"
"10141","Tangara rufigenis"
"10142","Tangara rufigula"
"10143","Tangara varia"
"10144","Tangara xanthogastra"
"10145","Tesia superciliaris"
"10146","Thamnolaea cinnamomeiventris"
"10147","Troglodytes rufociliatus"
"10148","Thescelocichla leucopleura"
"10149","Toxostoma cinereum"
"10150","Toxostoma curvirostre"
"10151","Tickellia hodgsoni"
"10152","Pellorneum pyrrogenys"
"10153","Troglodytes rufulus"
"10154","Turdinus atrigularis"
"10155","Turdoides plebejus"
"10156","Turdoides tenebrosa"
"10157","Turdoides jardineii"
"10158","Turdus cardis"
"10159","Turdus flavipes"
"10160","Turdus grayi"
"10161","Turdus infuscatus"
"10162","Turdus hortulorum"
"10163","Turdus lawrencii"
"10164","Turdus leucomelas"
"10165","Turdus leucops"
"10166","Turdus nudigenis"
"10167","Turdus plebejus"
"10168","Turdus reevei"
"10169","Turdus rufitorques"
"10170","Uraeginthus cyanocephalus"
"10171","Uropsila leucogastra"
"10172","Urosphena whiteheadi"
"10173","Vermivora chrysoptera"
"10174","Vidua chalybeata"
"10175","Vidua codringtoni"
"10176","Vidua camerunensis"
"10177","Vidua larvaticola"
"10178","Vidua raricola"
"10179","Vidua togoensis"
"10180","Vidua nigeriae"
"10181","Vidua wilsoni"
"10182","Vidua obtusa"
"10183","Volatinia jacarina"
"10184","Xanthopsar flavus"
"10185","Xenocopsychus ansorgei"
"10186","Staphida everetti"
"10187","Zonotrichia albicollis"
"10188","Zonotrichia capensis"
"10189","Zoothera andromedae"
"10190","Zosterops nigrorum"
