"","FP","tip.label","verbatim_name"
"1191",13.9393760271446,"Goura_victoria","Goura victoria"
"1192",19.6896964661446,"Goura_scheepmakeri","Goura scheepmakeri"
"1193",25.6717123091912,"Otidiphaps_nobilis","Otidiphaps nobilis"
"1194",26.2553111003412,"Trugon_terrestris","Trugon terrestris"
"1195",13.9223729706348,"Gallicolumba_stairi","Gallicolumba stairi"
"1196",8.35468653230148,"Gallicolumba_jobiensis","Gallicolumba jobiensis"
"1197",6.97682300770148,"Gallicolumba_beccarii","Gallicolumba beccarii"
"1198",6.97682300770148,"Gallicolumba_platenae","Gallicolumba platenae"
"1199",17.9946673408348,"Leucosarcia_melanoleuca","Leucosarcia melanoleuca"
"1200",10.8401381736527,"Geopelia_striata","Geopelia striata"
"1201",10.3169511131443,"Geopelia_placida","Geopelia placida"
"1202",8.12060660164434,"Geopelia_cuneata","Geopelia cuneata"
"1203",8.12060660164434,"Geopelia_maugeus","Geopelia maugeus"
"1204",10.7091331439777,"Geopelia_humeralis","Geopelia humeralis"
"1205",8.16982865158601,"Geophaps_smithii","Geophaps smithii"
"1206",7.516989626086,"Geophaps_plumifera","Geophaps plumifera"
"1207",7.516989626086,"Geophaps_scripta","Geophaps scripta"
"1208",16.208602688461,"Ocyphaps_lophotes","Ocyphaps lophotes"
"1209",10.1939711875277,"Phaps_elegans","Phaps elegans"
"1210",8.72720109752767,"Phaps_chalcoptera","Phaps chalcoptera"
"1211",8.72720109752767,"Phaps_histrionica","Phaps histrionica"
"1212",10.779515224361,"Petrophassa_rufipennis","Petrophassa rufipennis"
"1213",10.779515224361,"Petrophassa_albipennis","Petrophassa albipennis"
"1214",10.7111919642906,"Gallicolumba_keayi","Gallicolumba keayi"
"1215",7.61542050061729,"Gallicolumba_canifrons","Gallicolumba canifrons"
"1216",7.61542050061729,"Gallicolumba_erythroptera","Gallicolumba erythroptera"
"1217",7.11123135298396,"Gallicolumba_hoedtii","Gallicolumba hoedtii"
"1218",5.41853756868395,"Henicophaps_albifrons","Henicophaps albifrons"
"1219",5.41853756868395,"Henicophaps_foersteri","Henicophaps foersteri"
"1220",8.52303507195729,"Gallicolumba_menagei","Gallicolumba menagei"
"1221",11.6693556945763,"Gallicolumba_crinigera","Gallicolumba crinigera"
"1222",11.6693556945763,"Gallicolumba_xanthonura","Gallicolumba xanthonura"
"1223",11.2000010927827,"Gallicolumba_rufigula","Gallicolumba rufigula"
"1224",10.6745378442827,"Gallicolumba_luzonica","Gallicolumba luzonica"
"1225",10.6745378442827,"Gallicolumba_sanctaecrucis","Gallicolumba sanctaecrucis"
"1226",14.2591848354494,"Gallicolumba_rubescens","Gallicolumba rubescens"
"1227",12.6824992524494,"Gallicolumba_tristigmata","Gallicolumba tristigmata"
"1228",12.6824992524494,"Gallicolumba_kubaryi","Gallicolumba kubaryi"
"1229",16.9241702196799,"Treron_sanctithomae","Treron sanctithomae"
"1230",10.6664163296799,"Treron_formosae","Treron formosae"
"1231",10.6664163296799,"Treron_teysmannii","Treron teysmannii"
"1232",11.2850005513857,"Treron_griseicauda","Treron griseicauda"
"1233",8.87568773938575,"Treron_olax","Treron olax"
"1234",8.87568773938575,"Treron_phoenicopterus","Treron phoenicopterus"
"1235",6.35011768705241,"Treron_pompadora","Treron pompadora"
"1236",6.15522680720241,"Treron_sieboldii","Treron sieboldii"
"1237",6.15522680720241,"Treron_capellei","Treron capellei"
"1238",6.97366114105241,"Treron_curvirostra","Treron curvirostra"
"1239",5.93973688985241,"Treron_pembaensis","Treron pembaensis"
"1240",5.93973688985241,"Treron_bicinctus","Treron bicinctus"
"1241",10.8219128302246,"Treron_sphenurus","Treron sphenurus"
"1242",6.5371368133913,"Treron_psittaceus","Treron psittaceus"
"1243",6.5371368133913,"Treron_floris","Treron floris"
"1244",8.2593162508913,"Treron_fulvicollis","Treron fulvicollis"
"1245",12.3871883959746,"Treron_apicauda","Treron apicauda"
"1246",10.6235165807746,"Treron_vernans","Treron vernans"
"1247",7.69906230727464,"Treron_calvus","Treron calvus"
"1248",6.0239044869413,"Treron_waalia","Treron waalia"
"1249",5.8845101757413,"Treron_australis","Treron australis"
"1250",5.8845101757413,"Treron_oxyurus","Treron oxyurus"
"1251",14.7570288711799,"Treron_seimundi","Treron seimundi"
"1252",15.4567349195105,"Hemiphaga_novaeseelandiae","Hemiphaga novaeseelandiae"
"1253",13.9029142142605,"Lopholaimus_antarcticus","Lopholaimus antarcticus"
"1254",7.0182214316272,"Gymnophaps_mada","Gymnophaps mada"
"1255",7.0182214316272,"Gymnophaps_albertisii","Gymnophaps albertisii"
"1256",8.0748179769272,"Gymnophaps_solomonensis","Gymnophaps solomonensis"
"1257",5.40994469233997,"Ducula_rosacea","Ducula rosacea"
"1258",5.40994469233997,"Ducula_subflavescens","Ducula subflavescens"
"1259",4.60904341953997,"Ducula_cineracea","Ducula cineracea"
"1260",4.40294281356497,"Ducula_concinna","Ducula concinna"
"1261",3.36974783073164,"Ducula_luctuosa","Ducula luctuosa"
"1262",3.15694291148164,"Ducula_whartoni","Ducula whartoni"
"1263",3.15694291148164,"Ducula_oceanica","Ducula oceanica"
"1264",5.85919541608283,"Ducula_aurorae","Ducula aurorae"
"1265",4.14595570038283,"Ducula_mullerii","Ducula mullerii"
"1266",4.14595570038283,"Ducula_chalconota","Ducula chalconota"
"1267",4.10464818170283,"Ducula_bakeri","Ducula bakeri"
"1268",4.10464818170283,"Ducula_radiata","Ducula radiata"
"1269",5.40600985108283,"Ducula_pickeringii","Ducula pickeringii"
"1270",5.26989986808283,"Ducula_brenchleyi","Ducula brenchleyi"
"1271",5.26989986808283,"Ducula_zoeae","Ducula zoeae"
"1272",10.5321460708828,"Ducula_lacernulata","Ducula lacernulata"
"1273",7.98240964046973,"Ducula_mindorensis","Ducula mindorensis"
"1274",7.98240964046973,"Ducula_badia","Ducula badia"
"1275",4.13474303598973,"Ducula_myristicivora","Ducula myristicivora"
"1276",4.13474303598973,"Ducula_rufigaster","Ducula rufigaster"
"1277",4.62871187046973,"Ducula_basilica","Ducula basilica"
"1278",10.3903806112697,"Ducula_galeata","Ducula galeata"
"1279",9.00026154772925,"Ducula_forsteni","Ducula forsteni"
"1280",3.60806332785425,"Ducula_pacifica","Ducula pacifica"
"1281",3.60806332785425,"Ducula_goliath","Ducula goliath"
"1282",3.70604905350425,"Ducula_rubricera","Ducula rubricera"
"1283",5.22102276550426,"Ducula_aenea","Ducula aenea"
"1284",6.28231150700426,"Ducula_pistrinaria","Ducula pistrinaria"
"1285",4.80527309297092,"Ducula_latrans","Ducula latrans"
"1286",4.80527309297092,"Ducula_perspicillata","Ducula perspicillata"
"1287",5.78502969147092,"Ducula_poliocephala","Ducula poliocephala"
"1288",8.85089302612925,"Ducula_bicolor","Ducula bicolor"
"1289",5.75308354312925,"Ducula_finschii","Ducula finschii"
"1290",5.75308354312925,"Ducula_pinon","Ducula pinon"
"1291",7.07394257326259,"Ducula_melanochroa","Ducula melanochroa"
"1292",7.07394257326259,"Ducula_spilorrhoa","Ducula spilorrhoa"
"1293",10.8115981281697,"Ducula_carola","Ducula carola"
"1294",10.9301612242929,"Ptilinopus_porphyreus","Ptilinopus porphyreus"
"1295",10.9301612242929,"Ptilinopus_dohertyi","Ptilinopus dohertyi"
"1296",8.45152293149289,"Ptilinopus_porphyraceus","Ptilinopus porphyraceus"
"1297",8.45152293149289,"Ptilinopus_magnificus","Ptilinopus magnificus"
"1298",11.7105999283762,"Ptilinopus_monacha","Ptilinopus monacha"
"1299",11.7105999283762,"Ptilinopus_cinctus","Ptilinopus cinctus"
"1300",8.51797709020479,"Ptilinopus_eugeniae","Ptilinopus eugeniae"
"1301",8.51797709020479,"Ptilinopus_occipitalis","Ptilinopus occipitalis"
"1302",5.62184259620479,"Ptilinopus_pelewensis","Ptilinopus pelewensis"
"1303",5.62184259620479,"Ptilinopus_purpuratus","Ptilinopus purpuratus"
"1304",6.66577996370479,"Ptilinopus_leclancheri","Ptilinopus leclancheri"
"1305",6.98476175530479,"Ptilinopus_hyogastrus","Ptilinopus hyogastrus"
"1306",6.98476175530479,"Ptilinopus_fischeri","Ptilinopus fischeri"
"1307",15.1066075994536,"Ptilinopus_dupetithouarsii","Ptilinopus dupetithouarsii"
"1308",11.0119710529286,"Ptilinopus_iozonus","Ptilinopus iozonus"
"1309",11.0119710529286,"Ptilinopus_insolitus","Ptilinopus insolitus"
"1310",4.73201741569525,"Ptilinopus_merrilli","Ptilinopus merrilli"
"1311",4.73201741569525,"Ptilinopus_coronulatus","Ptilinopus coronulatus"
"1312",5.66542259109525,"Ptilinopus_viridis","Ptilinopus viridis"
"1313",5.25347422003858,"Ptilinopus_victor","Ptilinopus victor"
"1314",5.25347422003858,"Ptilinopus_arcanus","Ptilinopus arcanus"
"1315",5.28350649842858,"Ptilinopus_luteovirens","Ptilinopus luteovirens"
"1316",11.000496786684,"Drepanoptila_holosericea","Drepanoptila holosericea"
"1317",5.04307189835066,"Alectroenas_pulcherrima","Alectroenas pulcherrima"
"1318",4.90519293645066,"Alectroenas_madagascariensis","Alectroenas madagascariensis"
"1319",4.90519293645066,"Alectroenas_sganzini","Alectroenas sganzini"
"1320",5.66797178248611,"Ptilinopus_perlatus","Ptilinopus perlatus"
"1321",4.47079266498611,"Ptilinopus_granulifrons","Ptilinopus granulifrons"
"1322",4.47079266498611,"Ptilinopus_tannensis","Ptilinopus tannensis"
"1323",4.44508500748611,"Ptilinopus_perousii","Ptilinopus perousii"
"1324",4.44508500748611,"Ptilinopus_bernsteinii","Ptilinopus bernsteinii"
"1325",5.38100900648611,"Cryptophaps_poecilorrhoa","Cryptophaps poecilorrhoa"
"1326",4.89893402217304,"Ptilinopus_jambu","Ptilinopus jambu"
"1327",4.89893402217304,"Ptilinopus_ornatus","Ptilinopus ornatus"
"1328",4.1590257446778,"Ptilinopus_layardi","Ptilinopus layardi"
"1329",4.1590257446778,"Ptilinopus_insularis","Ptilinopus insularis"
"1330",6.3593490436778,"Ptilinopus_pulchellus","Ptilinopus pulchellus"
"1331",3.93559353499447,"Ptilinopus_regina","Ptilinopus regina"
"1332",3.93559353499447,"Ptilinopus_roseicapilla","Ptilinopus roseicapilla"
"1333",4.39061631404447,"Ptilinopus_rarotongensis","Ptilinopus rarotongensis"
"1334",4.39061631404447,"Ptilinopus_richardsii","Ptilinopus richardsii"
"1335",5.30421016330915,"Ptilinopus_superbus","Ptilinopus superbus"
"1336",5.30421016330915,"Ptilinopus_rivoli","Ptilinopus rivoli"
"1337",4.97455966380915,"Ptilinopus_solomonensis","Ptilinopus solomonensis"
"1338",4.97455966380915,"Ptilinopus_naina","Ptilinopus naina"
"1339",4.39281168549249,"Ptilinopus_chalcurus","Ptilinopus chalcurus"
"1340",4.39281168549249,"Ptilinopus_aurantiifrons","Ptilinopus aurantiifrons"
"1341",4.64665386289249,"Ptilinopus_subgularis","Ptilinopus subgularis"
"1342",6.62079367755915,"Ptilinopus_greyii","Ptilinopus greyii"
"1343",4.38495950897887,"Ptilinopus_wallacii","Ptilinopus wallacii"
"1344",4.38495950897887,"Ptilinopus_marchei","Ptilinopus marchei"
"1345",5.35091331047887,"Ptilinopus_huttoni","Ptilinopus huttoni"
"1346",7.50182750316733,"Ptilinopus_coralensis","Ptilinopus coralensis"
"1347",7.50182750316733,"Ptilinopus_melanospilus","Ptilinopus melanospilus"
"1348",17.3186678298711,"Oena_capensis","Oena capensis"
"1349",8.95086378502109,"Turtur_tympanistria","Turtur tympanistria"
"1350",8.95086378502109,"Turtur_abyssinicus","Turtur abyssinicus"
"1351",12.1855812270211,"Turtur_chalcospilos","Turtur chalcospilos"
"1352",12.1855812270211,"Turtur_afer","Turtur afer"
"1353",16.3680859112711,"Turtur_brehmeri","Turtur brehmeri"
"1354",16.9381832058711,"Chalcophaps_indica","Chalcophaps indica"
"1355",16.9381832058711,"Chalcophaps_stephani","Chalcophaps stephani"
"1356",8.08935704066248,"Leptotila_wellsi","Leptotila wellsi"
"1357",8.08935704066248,"Leptotila_jamaicensis","Leptotila jamaicensis"
"1358",6.86940657546248,"Leptotila_verreauxi","Leptotila verreauxi"
"1359",6.86940657546248,"Leptotila_battyi","Leptotila battyi"
"1360",4.46359388614914,"Leptotila_pallida","Leptotila pallida"
"1361",4.45065579855414,"Leptotila_megalura","Leptotila megalura"
"1362",4.45065579855414,"Leptotila_conoveri","Leptotila conoveri"
"1363",5.14649836198248,"Leptotila_ochraceiventris","Leptotila ochraceiventris"
"1364",5.14649836198248,"Leptotila_rufaxilla","Leptotila rufaxilla"
"1365",6.06621831886248,"Leptotila_cassini","Leptotila cassini"
"1366",6.06621831886248,"Leptotila_plumbeiceps","Leptotila plumbeiceps"
"1367",9.61768409558207,"Zenaida_aurita","Zenaida aurita"
"1368",7.80818297033207,"Zenaida_galapagoensis","Zenaida galapagoensis"
"1369",7.70923453233207,"Zenaida_auriculata","Zenaida auriculata"
"1370",5.85369728983207,"Zenaida_macroura","Zenaida macroura"
"1371",5.85369728983207,"Zenaida_graysoni","Zenaida graysoni"
"1372",10.6635694719821,"Zenaida_meloda","Zenaida meloda"
"1373",10.6635694719821,"Zenaida_asiatica","Zenaida asiatica"
"1374",11.9336997801606,"Geotrygon_costaricensis","Geotrygon costaricensis"
"1375",8.84839780426064,"Geotrygon_chiriquensis","Geotrygon chiriquensis"
"1376",8.84839780426064,"Geotrygon_veraguensis","Geotrygon veraguensis"
"1377",9.01557487216064,"Geotrygon_albifacies","Geotrygon albifacies"
"1378",12.9198448614106,"Geotrygon_lawrencii","Geotrygon lawrencii"
"1379",9.9408721836273,"Geotrygon_carrikeri","Geotrygon carrikeri"
"1380",9.9408721836273,"Geotrygon_chrysia","Geotrygon chrysia"
"1381",6.38222780876111,"Geotrygon_caniceps","Geotrygon caniceps"
"1382",6.38222780876111,"Geotrygon_mystacea","Geotrygon mystacea"
"1383",6.98552374776111,"Geotrygon_montana","Geotrygon montana"
"1384",8.95439918959445,"Starnoenas_cyanocephala","Starnoenas cyanocephala"
"1385",8.95439918959445,"Geotrygon_versicolor","Geotrygon versicolor"
"1386",13.5679555714944,"Geotrygon_saphirina","Geotrygon saphirina"
"1387",13.5679555714944,"Geotrygon_frenata","Geotrygon frenata"
"1388",10.8482500484944,"Geotrygon_goldmani","Geotrygon goldmani"
"1389",8.81125285899445,"Geotrygon_linearis","Geotrygon linearis"
"1390",8.81125285899445,"Geotrygon_violacea","Geotrygon violacea"
"1391",9.89890607467113,"Aplopelia_larvata","Aplopelia larvata"
"1392",8.99299119917113,"Nesoenas_mayeri","Nesoenas mayeri"
"1393",8.99299119917113,"Nesoenas_picturata","Nesoenas picturata"
"1394",11.7500363648378,"Stigmatopelia_chinensis","Stigmatopelia chinensis"
"1395",11.7500363648378,"Stigmatopelia_senegalensis","Stigmatopelia senegalensis"
"1396",6.87551421113437,"Streptopelia_capicola","Streptopelia capicola"
"1397",6.87551421113437,"Streptopelia_vinacea","Streptopelia vinacea"
"1398",4.65605826852377,"Streptopelia_roseogrisea","Streptopelia roseogrisea"
"1399",4.65605826852377,"Streptopelia_decaocto","Streptopelia decaocto"
"1400",5.58450261752377,"Streptopelia_decipiens","Streptopelia decipiens"
"1401",7.7995027688571,"Streptopelia_semitorquata","Streptopelia semitorquata"
"1402",7.47763069157139,"Streptopelia_tranquebarica","Streptopelia tranquebarica"
"1403",4.23985706197139,"Streptopelia_orientalis","Streptopelia orientalis"
"1404",3.66467026514639,"Streptopelia_hypopyrrha","Streptopelia hypopyrrha"
"1405",3.02736108351306,"Streptopelia_turtur","Streptopelia turtur"
"1406",2.92847206366306,"Streptopelia_lugens","Streptopelia lugens"
"1407",2.92847206366306,"Streptopelia_reichenowi","Streptopelia reichenowi"
"1408",7.81005670732139,"Streptopelia_bitorquata","Streptopelia bitorquata"
"1409",9.73140128770168,"Columba_leuconota","Columba leuconota"
"1410",9.73140128770168,"Columba_iriditorques","Columba iriditorques"
"1411",8.30923640032549,"Columba_palumboides","Columba palumboides"
"1412",3.95659067500883,"Columba_junoniae","Columba junoniae"
"1413",3.30401906870883,"Columba_sjostedti","Columba sjostedti"
"1414",3.30401906870883,"Columba_eversmanni","Columba eversmanni"
"1415",3.48215024492549,"Columba_delegorguei","Columba delegorguei"
"1416",3.48215024492549,"Columba_thomensis","Columba thomensis"
"1417",11.0952185354922,"Columba_trocaz","Columba trocaz"
"1418",5.925902890764,"Columba_palumbus","Columba palumbus"
"1419",5.925902890764,"Columba_bollii","Columba bollii"
"1420",7.041354382264,"Columba_hodgsonii","Columba hodgsonii"
"1421",4.54035442410706,"Columba_oenas","Columba oenas"
"1422",4.54035442410706,"Columba_leucomela","Columba leucomela"
"1423",3.77389527469872,"Columba_elphinstonii","Columba elphinstonii"
"1424",3.77389527469872,"Columba_janthina","Columba janthina"
"1425",3.33922820599872,"Columba_pollenii","Columba pollenii"
"1426",3.33922820599872,"Columba_livia","Columba livia"
"1427",3.96785534809872,"Columba_rupestris","Columba rupestris"
"1428",7.20310286049872,"Columba_albitorques","Columba albitorques"
"1429",7.45685285771956,"Columba_malherbii","Columba malherbii"
"1430",5.624985453164,"Columba_oliviae","Columba oliviae"
"1431",5.624985453164,"Columba_guinea","Columba guinea"
"1432",9.899503656164,"Columba_albinucha","Columba albinucha"
"1433",9.29575662827352,"Columba_argentina","Columba argentina"
"1434",4.98163240959019,"Columba_punicea","Columba punicea"
"1435",4.98163240959019,"Columba_pallidiceps","Columba pallidiceps"
"1436",7.12288562979019,"Columba_vitiensis","Columba vitiensis"
"1437",7.12288562979019,"Columba_pulchricollis","Columba pulchricollis"
"1438",6.14813559629019,"Columba_unicincta","Columba unicincta"
"1439",6.14813559629019,"Columba_torringtoniae","Columba torringtoniae"
"1440",12.7018439016307,"Columba_arquatrix","Columba arquatrix"
"1441",8.20291804312779,"Turacoena_modesta","Turacoena modesta"
"1442",8.20291804312779,"Turacoena_manadensis","Turacoena manadensis"
"1443",8.91201020260113,"Macropygia_mackinlayi","Macropygia mackinlayi"
"1444",6.06266603338779,"Macropygia_emiliana","Macropygia emiliana"
"1445",4.31733309708779,"Macropygia_tenuirostris","Macropygia tenuirostris"
"1446",4.31733309708779,"Macropygia_phasianella","Macropygia phasianella"
"1447",5.79238542922113,"Macropygia_amboinensis","Macropygia amboinensis"
"1448",5.79238542922113,"Macropygia_rufipennis","Macropygia rufipennis"
"1449",7.06600053251779,"Macropygia_magna","Macropygia magna"
"1450",4.29782852385113,"Macropygia_unchall","Macropygia unchall"
"1451",4.13615806995113,"Macropygia_ruficeps","Macropygia ruficeps"
"1452",4.13615806995113,"Macropygia_nigrirostris","Macropygia nigrirostris"
"1453",5.81656008937779,"Reinwardtoena_crassirostris","Reinwardtoena crassirostris"
"1454",5.81656008937779,"Reinwardtoena_reinwardtsi","Reinwardtoena reinwardtsi"
"1455",7.02547295137779,"Reinwardtoena_browni","Reinwardtoena browni"
"1456",13.6216097983478,"Patagioenas_inornata","Patagioenas inornata"
"1457",4.58865816073653,"Patagioenas_caribaea","Patagioenas caribaea"
"1458",4.19785226858653,"Patagioenas_squamosa","Patagioenas squamosa"
"1459",4.19785226858653,"Patagioenas_leucocephala","Patagioenas leucocephala"
"1460",6.0600721234032,"Patagioenas_nigrirostris","Patagioenas nigrirostris"
"1461",4.0207858323032,"Patagioenas_speciosa","Patagioenas speciosa"
"1462",4.0207858323032,"Patagioenas_goodsoni","Patagioenas goodsoni"
"1463",5.7448596694032,"Patagioenas_plumbea","Patagioenas plumbea"
"1464",4.9869959314032,"Patagioenas_corensis","Patagioenas corensis"
"1465",4.9869959314032,"Patagioenas_subvinacea","Patagioenas subvinacea"
"1466",5.4032283521032,"Patagioenas_cayennensis","Patagioenas cayennensis"
"1467",4.13689922431736,"Patagioenas_flavirostris","Patagioenas flavirostris"
"1468",4.13689922431736,"Patagioenas_oenops","Patagioenas oenops"
"1469",5.29059720881736,"Patagioenas_picazuro","Patagioenas picazuro"
"1470",5.3880150626507,"Patagioenas_maculosa","Patagioenas maculosa"
"1471",7.16045568566034,"Patagioenas_fasciata","Patagioenas fasciata"
"1472",7.16045568566034,"Patagioenas_araucana","Patagioenas araucana"
"1473",19.6798522123996,"Uropelia_campestris","Uropelia campestris"
"1474",13.3553933114166,"Columbina_cruziana","Columbina cruziana"
"1475",12.7525629630416,"Columbina_cyanopis","Columbina cyanopis"
"1476",5.07511968806069,"Columbina_buckleyi","Columbina buckleyi"
"1477",5.07511968806069,"Columbina_inca","Columbina inca"
"1478",5.83293984136069,"Columbina_squammata","Columbina squammata"
"1479",6.79122455002736,"Columbina_passerina","Columbina passerina"
"1480",5.46493542212736,"Columbina_talpacoti","Columbina talpacoti"
"1481",5.46493542212736,"Columbina_minuta","Columbina minuta"
"1482",12.2374898675274,"Columbina_picui","Columbina picui"
"1483",12.4583214603611,"Metriopelia_aymara","Metriopelia aymara"
"1484",9.99467494036109,"Metriopelia_melanoptera","Metriopelia melanoptera"
"1485",9.03905690736109,"Metriopelia_ceciliae","Metriopelia ceciliae"
"1486",9.03905690736109,"Metriopelia_morenoi","Metriopelia morenoi"
"1487",9.92393258061384,"Claravis_mondetoura","Claravis mondetoura"
"1488",9.92393258061384,"Claravis_pretiosa","Claravis pretiosa"
"1489",11.1344233766138,"Claravis_godefrida","Claravis godefrida"
"1490",14.1838260628921,"Phoenicopterus_roseus","Phoenicopterus roseus"
"1491",14.1838260628921,"Phoenicopterus_chilensis","Phoenicopterus chilensis"
"1492",14.7329817965588,"Phoenicopterus_ruber","Phoenicopterus ruber"
"1493",12.2152775770588,"Phoenicoparrus_andinus","Phoenicoparrus andinus"
"1494",12.2152775770588,"Phoenicoparrus_jamesi","Phoenicoparrus jamesi"
"1495",21.3528278742921,"Phoeniconaias_minor","Phoeniconaias minor"
"1496",15.534723256473,"Tachybaptus_pelzelnii","Tachybaptus pelzelnii"
"1497",15.534723256473,"Tachybaptus_ruficollis","Tachybaptus ruficollis"
"1498",17.966205010973,"Tachybaptus_novaehollandiae","Tachybaptus novaehollandiae"
"1499",23.334532494973,"Tachybaptus_dominicus","Tachybaptus dominicus"
"1500",11.123899291933,"Rollandia_microptera","Rollandia microptera"
"1501",11.123899291933,"Rollandia_rolland","Rollandia rolland"
"1502",12.0708584649539,"Podiceps_occipitalis","Podiceps occipitalis"
"1503",12.0708584649539,"Podiceps_grisegena","Podiceps grisegena"
"1504",12.1532552997039,"Podiceps_auritus","Podiceps auritus"
"1505",10.1322403743705,"Podiceps_major","Podiceps major"
"1506",9.76844166827052,"Podiceps_cristatus","Podiceps cristatus"
"1507",9.76844166827052,"Podiceps_taczanowskii","Podiceps taczanowskii"
"1508",10.6191073971205,"Podiceps_gallardoi","Podiceps gallardoi"
"1509",10.6191073971205,"Podiceps_nigricollis","Podiceps nigricollis"
"1510",10.616481850973,"Aechmophorus_occidentalis","Aechmophorus occidentalis"
"1511",10.616481850973,"Aechmophorus_clarkii","Aechmophorus clarkii"
"1512",18.2627536571605,"Poliocephalus_rufopectus","Poliocephalus rufopectus"
"1513",18.2627536571605,"Poliocephalus_poliocephalus","Poliocephalus poliocephalus"
"1514",22.0091665816605,"Podilymbus_podiceps","Podilymbus podiceps"
"1515",12.5988978665631,"Pterocles_decoratus","Pterocles decoratus"
"1516",11.8799201965631,"Pterocles_alchata","Pterocles alchata"
"1517",11.8799201965631,"Pterocles_coronatus","Pterocles coronatus"
"1518",16.0424949972298,"Pterocles_burchelli","Pterocles burchelli"
"1519",16.0424949972298,"Pterocles_quadricinctus","Pterocles quadricinctus"
"1520",19.7246852991131,"Pterocles_bicinctus","Pterocles bicinctus"
"1521",18.5033963311131,"Pterocles_lichtensteinii","Pterocles lichtensteinii"
"1522",18.5033963311131,"Pterocles_indicus","Pterocles indicus"
"1523",21.0835941757798,"Pterocles_namaqua","Pterocles namaqua"
"1524",14.8784493394965,"Pterocles_gutturalis","Pterocles gutturalis"
"1525",14.8784493394965,"Pterocles_orientalis","Pterocles orientalis"
"1526",23.4785734944965,"Pterocles_personatus","Pterocles personatus"
"1527",17.9714337348298,"Pterocles_senegallus","Pterocles senegallus"
"1528",17.9714337348298,"Pterocles_exustus","Pterocles exustus"
"1529",26.4121268449362,"Syrrhaptes_tibetanus","Syrrhaptes tibetanus"
"1530",26.4121268449362,"Syrrhaptes_paradoxus","Syrrhaptes paradoxus"
"1531",64.3373815261862,"Opisthocomus_hoazin","Opisthocomus hoazin"
"1532",41.9047609158258,"Phaethon_aethereus","Phaethon aethereus"
"1533",35.6564395658258,"Phaethon_rubricauda","Phaethon rubricauda"
"1534",35.6564395658258,"Phaethon_lepturus","Phaethon lepturus"
"1535",21.5173515336433,"Turnix_castanotus","Turnix castanotus"
"1536",10.2265392955004,"Turnix_nigricollis","Turnix nigricollis"
"1537",10.2265392955004,"Turnix_melanogaster","Turnix melanogaster"
"1538",9.0364428460004,"Turnix_ocellatus","Turnix ocellatus"
"1539",9.0364428460004,"Turnix_tanki","Turnix tanki"
"1540",9.3178630260004,"Turnix_suscitator","Turnix suscitator"
"1541",9.3178630260004,"Turnix_velox","Turnix velox"
"1542",15.4759296515004,"Turnix_maculosus","Turnix maculosus"
"1543",11.4626165995587,"Turnix_varius","Turnix varius"
"1544",10.3361643380587,"Turnix_worcesteri","Turnix worcesteri"
"1545",10.3361643380587,"Turnix_everetti","Turnix everetti"
"1546",11.4839559177254,"Turnix_pyrrhothorax","Turnix pyrrhothorax"
"1547",11.4839559177254,"Turnix_olivii","Turnix olivii"
"1548",13.3661827916254,"Turnix_hottentottus","Turnix hottentottus"
"1549",13.3661827916254,"Turnix_sylvaticus","Turnix sylvaticus"
"1550",29.0806863317016,"Ortyxelos_meiffrenii","Ortyxelos meiffrenii"
"1551",8.70700265716272,"Cursorius_cursor","Cursorius cursor"
"1552",8.70700265716272,"Cursorius_rufus","Cursorius rufus"
"1553",8.79650682232939,"Cursorius_temminckii","Cursorius temminckii"
"1554",8.74885290565939,"Cursorius_coromandelicus","Cursorius coromandelicus"
"1555",8.74885290565939,"Cursorius_somalensis","Cursorius somalensis"
"1556",13.4479623299127,"Glareola_nuchalis","Glareola nuchalis"
"1557",10.8375854385794,"Glareola_lactea","Glareola lactea"
"1558",5.58611138977939,"Glareola_nordmanni","Glareola nordmanni"
"1559",5.33199157491272,"Glareola_ocularis","Glareola ocularis"
"1560",5.25012659846272,"Glareola_pratincola","Glareola pratincola"
"1561",5.25012659846272,"Glareola_cinerea","Glareola cinerea"
"1562",7.65640588977939,"Glareola_maldivarum","Glareola maldivarum"
"1563",14.1502313268127,"Stiltia_isabella","Stiltia isabella"
"1564",11.2396646390627,"Rhinoptilus_cinctus","Rhinoptilus cinctus"
"1565",11.2396646390627,"Rhinoptilus_africanus","Rhinoptilus africanus"
"1566",14.6360543282294,"Rhinoptilus_chalcopterus","Rhinoptilus chalcopterus"
"1567",14.6360543282294,"Rhinoptilus_bitorquatus","Rhinoptilus bitorquatus"
"1568",28.5090748489753,"Dromas_ardeola","Dromas ardeola"
"1569",8.33331045076887,"Rhodostethia_rosea","Rhodostethia rosea"
"1570",8.33331045076887,"Creagrus_furcatus","Creagrus furcatus"
"1571",3.83864001071639,"Larus_genei","Larus genei"
"1572",3.83864001071639,"Larus_philadelphia","Larus philadelphia"
"1573",1.93912493876639,"Larus_cirrocephalus","Larus cirrocephalus"
"1574",1.93912493876639,"Larus_hartlaubii","Larus hartlaubii"
"1575",2.19849750471639,"Larus_ridibundus","Larus ridibundus"
"1576",2.10928311471639,"Larus_maculipennis","Larus maculipennis"
"1577",1.71657543176639,"Larus_brunnicephalus","Larus brunnicephalus"
"1578",1.71657543176639,"Larus_scopulinus","Larus scopulinus"
"1579",2.39010510718639,"Larus_serranus","Larus serranus"
