occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Xema sabini","Xema sabini (Sabine, 1819)","2481221","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Laridae","Xema","Xema sabini","Xema sabini","(Sabine, 1819) ","2481221",
,"Batis erlangeri","Batis erlangeri Neumann, 1907","5789257","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Platysteiridae","Batis","Batis erlangeri","Batis erlangeri","Neumann, 1907","5789257",
,"Pygochelidon cyanoleuca","Pygochelidon cyanoleuca (Vieillot, 1817)","2489207","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Notiochelidon","Notiochelidon cyanoleuca","Pygochelidon cyanoleuca","(Vieillot, 1817) ","2489207","2489208"
,"Acanthornis magna","Acanthornis magna (Gould, 1855)","7341473","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthornis","Acanthornis magna","Acanthornis magna","(Gould, 1855) ","7341473",
,"Acrocephalus rufescens","Acrocephalus rufescens (Sharpe & Bouvier, 1877)","5231331","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Acrocephalus rufescens","Acrocephalus rufescens","(Sharpe & Bouvier, 1877) ","5231331",
,"Aleadryas rufinucha","Aleadryas rufinucha (P.L.Sclater, 1874)","2482540","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Oreoicidae","Aleadryas","Aleadryas rufinucha","Aleadryas rufinucha","(P.L.Sclater, 1874) ","2482540",
,"Amalocichla sclateriana","Amalocichla sclateriana De Vis, 1892","2489280","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Amalocichla","Amalocichla sclateriana","Amalocichla sclateriana","De Vis, 1892","2489280",
,"Anthoscopus parvulus","Anthoscopus parvulus (Heuglin, 1864)","2487390","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Remizidae","Anthoscopus","Anthoscopus parvulus","Anthoscopus parvulus","(Heuglin, 1864) ","2487390",
,"Apalis cinerea","Apalis cinerea (Sharpe, 1891)","2492709","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Apalis","Apalis cinerea","Apalis cinerea","(Sharpe, 1891) ","2492709",
,"Apalis melanocephala","Apalis melanocephala (Fischer & Reichenow, 1884)","2492702","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Apalis","Apalis melanocephala","Apalis melanocephala","(Fischer & Reichenow, 1884) ","2492702",
,"Apalis nigriceps","Apalis nigriceps (Shelley, 1873)","2492719","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Apalis","Apalis nigriceps","Apalis nigriceps","(Shelley, 1873) ","2492719",
,"Apalis ruddi","Apalis ruddi Grant, 1908","2492704","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Apalis","Apalis ruddi","Apalis ruddi","Grant, 1908","2492704",
,"Artamus mentalis","Artamus mentalis Jardine, 1845","5230394","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Artamus mentalis","Artamus mentalis","Jardine, 1845","5230394",
,"Baeolophus atricristatus","Baeolophus atricristatus (Cassin, 1850)","2487919","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Baeolophus","Baeolophus atricristatus","Baeolophus atricristatus","(Cassin, 1850) ","2487919",
,"Pygochelidon melanoleuca","Pygochelidon melanoleuca (M.Wied-Neuwied, 1820)","6086702","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Atticora","Atticora melanoleuca","Pygochelidon melanoleuca","(M.Wied-Neuwied, 1820) ","6086702","5230745"
,"Attila torridus","Attila torridus P.L.Sclater, 1860","2483628","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Attila","Attila torridus","Attila torridus","P.L.Sclater, 1860","2483628",
,"Baeolophus ridgwayi","Baeolophus ridgwayi (Richmond, 1902)","2487898","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Baeolophus","Baeolophus ridgwayi","Baeolophus ridgwayi","(Richmond, 1902) ","2487898",
,"Bathmocercus rufus","Bathmocercus rufus Reichenow, 1895","2493502","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Bathmocercus","Bathmocercus rufus","Bathmocercus rufus","Reichenow, 1895","2493502",
,"Xanthomixis zosterops","Xanthomixis zosterops (Sharpe, 1875)","7340876","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Bernieridae","Xanthomixis","Xanthomixis zosterops","Xanthomixis zosterops","(Sharpe, 1875) ","7340876",
,"Cincloramphus bivittatus","Cincloramphus bivittatus (Bonaparte, 1850)","11096829","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Buettikoferella","Buettikoferella bivittata","Cincloramphus bivittatus","(Bonaparte, 1850) ","11096829","2493046"
,"Alaudala raytal","Alaudala raytal (Blyth, 1845)","9184554","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Calandrella","Calandrella raytal","Alaudala raytal","(Blyth, 1845) ","9184554","5230985"
,"Cyanocorax colliei","Cyanocorax colliei (Vigors, 1829)","11011653","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Calocitta","Calocitta colliei","Cyanocorax colliei","(Vigors, 1829) ","11011653","2482459"
,"Campephaga flava","Campephaga flava Vieillot, 1817","2486745","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Campephaga","Campephaga flava","Campephaga flava","Vieillot, 1817","2486745",
,"Eminia lepida","Eminia lepida Hartlaub, 1881","5231294","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Eminia","Eminia lepida","Eminia lepida","Hartlaub, 1881","5231294",
,"Peneoenanthe pulverulenta","Peneoenanthe pulverulenta (Bonaparte, 1850)","4847003","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Peneoenanthe","Peneoenanthe pulverulenta","Peneoenanthe pulverulenta","(Bonaparte, 1850) ","4847003",
,"Epimachus fastosus","Epimachus fastosus (Hermann, 1783)","6100769","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Epimachus","Epimachus fastosus","Epimachus fastosus","(Hermann, 1783) ","6100769",
,"Acanthiza cinerea","Acanthiza cinerea (Salvadori, 1876)","7525221","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone cinerea","Acanthiza cinerea","(Salvadori, 1876) ","7525221","2486562"
,"Cicinnurus regius","Cicinnurus regius (Linnaeus, 1758)","2494913","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Cicinnurus","Cicinnurus regius","Cicinnurus regius","(Linnaeus, 1758) ","2494913",
,"Cisticola brachypterus","Cisticola brachypterus (Sharpe, 1870)","2492819","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola brachypterus","Cisticola brachypterus","(Sharpe, 1870) ","2492819",
,"Cisticola natalensis","Cisticola natalensis (A.Smith, 1843)","2492810","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola natalensis","Cisticola natalensis","(A.Smith, 1843) ","2492810",
,"Cisticola dambo","Cisticola dambo Lynes, 1931","2492834","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola dambo","Cisticola dambo","Lynes, 1931","2492834",
,"Cisticola guinea","Cisticola guinea Lynes, 1930","5788689","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola guinea","Cisticola guinea","Lynes, 1930","5788689",
,"Cisticola rufus","Cisticola rufus (Fraser, 1843)","2492832","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola rufus","Cisticola rufus","(Fraser, 1843) ","2492832",
,"Colluricincla megarhyncha","Colluricincla megarhyncha (Quoy & Gaimard, 1830)","2482354","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla megarhyncha","Colluricincla megarhyncha","(Quoy & Gaimard, 1830) ","2482354",
,"Coracina lineata","Coracina lineata (Swainson, 1825)","2486752","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina lineata","Coracina lineata","(Swainson, 1825) ","2486752",
,"Lalage melanoptera","Lalage melanoptera (Rüppell, 1839)","7364967","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina melanoptera","Lalage melanoptera","(Rüppell, 1839) ","7364967","2486772"
,"Ceblepyris caesius","Ceblepyris caesius Lichtenstein & Mhc, 1823","10974621","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina caesia","Ceblepyris caesius","Lichtenstein & Mhc, 1823","10974621","2486771"
,"Edolisoma montanum","Edolisoma montanum (A.B.Meyer, 1874)","8020313","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina montana","Edolisoma montanum","(A.B.Meyer, 1874) ","8020313","2486759"
,"Edolisoma schisticeps","Edolisoma schisticeps (G.R.Gray, 1846)","7866062","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina schisticeps","Edolisoma schisticeps","(G.R.Gray, 1846) ","7866062","2486781"
,"Cracticus cassicus","Cracticus cassicus (Boddaert, 1783)","2489444","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cracticidae","Cracticus","Cracticus cassicus","Cracticus cassicus","(Boddaert, 1783) ","2489444",
,"Cranioleuca erythrops","Cranioleuca erythrops (P.L.Sclater, 1860)","2485336","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Cranioleuca","Cranioleuca erythrops","Cranioleuca erythrops","(P.L.Sclater, 1860) ","2485336",
,"Cyanocorax coeruleus","Cyanocorax coeruleus (Vieillot, 1818)","10756590","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax","Cyanocorax coeruleus","Cyanocorax coeruleus","(Vieillot, 1818) ","10756590",
,"Cyanocitta stelleri","Cyanocitta stelleri (Gmelin, 1788)","2482598","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri","Cyanocitta stelleri","(Gmelin, 1788) ","2482598",
,"Cyanocorax affinis","Cyanocorax affinis Pelzeln, 1856","2482559","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax","Cyanocorax affinis","Cyanocorax affinis","Pelzeln, 1856","2482559",
,"Cyanocorax chrysops","Cyanocorax chrysops (Vieillot, 1818)","2482575","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax","Cyanocorax chrysops","Cyanocorax chrysops","(Vieillot, 1818) ","2482575",
,"Cyanocorax cristatellus","Cyanocorax cristatellus (Temminck, 1823)","2482561","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocorax","Cyanocorax cristatellus","Cyanocorax cristatellus","(Temminck, 1823) ","2482561",
,"Donacobius atricapilla","Donacobius atricapilla (Linnaeus, 1766)","2493895","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Donacobiidae","Donacobius","Donacobius atricapilla","Donacobius atricapilla","(Linnaeus, 1766) ","2493895",
,"Elminia longicauda","Elminia longicauda (Swainson, 1838)","2486690","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Stenostiridae","Elminia","Elminia longicauda","Elminia longicauda","(Swainson, 1838) ","2486690",
,"Cryptomicroeca flaviventris","Cryptomicroeca flaviventris (Sharpe, 1903)","9900319","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Microeca flaviventris","Cryptomicroeca flaviventris","(Sharpe, 1903) ","9900319","5846380"
,"Eugralla paradoxa","Eugralla paradoxa (Kittlitz, 1830)","2490967","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Eugralla","Eugralla paradoxa","Eugralla paradoxa","(Kittlitz, 1830) ","2490967",
,"Eremomela atricollis","Eremomela atricollis Bocage, 1894","2492974","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Eremomela","Eremomela atricollis","Eremomela atricollis","Bocage, 1894","2492974",
,"Hyliota flavigaster","Hyliota flavigaster Swainson, 1837","5231313","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hyliotidae","Hyliota","Hyliota flavigaster","Hyliota flavigaster","Swainson, 1837","5231313",
,"Hyliota violacea","Hyliota violacea J.Verreaux & E.Verreaux, 1851","5231312","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hyliotidae","Hyliota","Hyliota violacea","Hyliota violacea","J.Verreaux & E.Verreaux, 1851","5231312",
,"Galerida deva","Galerida deva (Sykes, 1832)","2490671","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Galerida","Galerida deva","Galerida deva","(Sykes, 1832) ","2490671",
,"Gerygone ruficollis","Gerygone ruficollis Salvadori, 1876","2486567","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone ruficollis","Gerygone ruficollis","Salvadori, 1876","2486567",
,"Orochelidon andecola","Orochelidon andecola (d'Orbigny & Lafresnaye, 1837)","7340417","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Haplochelidon","Haplochelidon andecola","Orochelidon andecola","(d'Orbigny & Lafresnaye, 1837) ","7340417","5789234"
,"Hylophilus amaurocephalus","Hylophilus amaurocephalus (Nordmann, 1835)","5230499","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Hylophilus","Hylophilus amaurocephalus","Hylophilus amaurocephalus","(Nordmann, 1835) ","5230499",
,"Hellmayrea gularis","Hellmayrea gularis (Lafresnaye, 1843)","2485088","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Hellmayrea","Hellmayrea gularis","Hellmayrea gularis","(Lafresnaye, 1843) ","2485088",
,"Hemitriccus striaticollis","Hemitriccus striaticollis (Lafresnaye, 1853)","2482988","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Hemitriccus","Hemitriccus striaticollis","Hemitriccus striaticollis","(Lafresnaye, 1853) ","2482988",
,"Hemitriccus griseipectus","Hemitriccus griseipectus (E.Snethlage, 1907)","2482991","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Hemitriccus","Hemitriccus griseipectus","Hemitriccus griseipectus","(E.Snethlage, 1907) ","2482991",
,"Petrochelidon nigricans","Petrochelidon nigricans (Vieillot, 1817)","6094910","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon nigricans","Petrochelidon nigricans","(Vieillot, 1817) ","6094910",
,"Vireo sclateri","Vireo sclateri (Salvin & Godman, 1883)","7398031","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Hylophilus","Hylophilus sclateri","Vireo sclateri","(Salvin & Godman, 1883) ","7398031","5230503"
,"Hylophilus semicinereus","Hylophilus semicinereus P.L.Sclater & Salvin, 1867","5230498","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Hylophilus","Hylophilus semicinereus","Hylophilus semicinereus","P.L.Sclater & Salvin, 1867","5230498",
,"Kempiella flavovirescens","Kempiella flavovirescens (G.R.Gray, 1858)","10718764","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Microeca flavovirescens","Kempiella flavovirescens","(G.R.Gray, 1858) ","10718764","2489295"
,"Kempiella griseoceps","Kempiella griseoceps (De Vis, 1894)","11104765","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Microeca griseoceps","Kempiella griseoceps","(De Vis, 1894) ","11104765","2489292"
,"Phonygammus keraudrenii","Phonygammus keraudrenii (Lesson & Garnot, 1826)","7341526","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Phonygammus","Phonygammus keraudrenii","Phonygammus keraudrenii","(Lesson & Garnot, 1826) ","7341526",
,"Poecile palustris","Poecile palustris (Linnaeus, 1758)","2487843","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile palustris","Poecile palustris","(Linnaeus, 1758) ","2487843",
,"Microptilotis flavirictus","Microptilotis flavirictus (Salvadori, 1880)","11047459","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Microptilotis","Microptilotis flavirictus","Microptilotis flavirictus","(Salvadori, 1880) ","11047459",
,"Devioeca papuana","Devioeca papuana (A.B.Meyer, 1875)","11012983","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Microeca papuana","Devioeca papuana","(A.B.Meyer, 1875) ","11012983","2489294"
,"Symposiachrus axillaris","Symposiachrus axillaris (Salvadori, 1876)","7342272","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Symposiachrus","Symposiachrus axillaris","Symposiachrus axillaris","(Salvadori, 1876) ","7342272",
,"Symposiachrus guttula","Symposiachrus guttula (Lesson & Garnot, 1829)","6095091","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Symposiachrus","Symposiachrus guttula","Symposiachrus guttula","(Lesson & Garnot, 1829) ","6095091",
,"Symposiachrus trivirgatus","Symposiachrus trivirgatus (Temminck, 1826)","7342258","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Symposiachrus","Symposiachrus trivirgatus","Symposiachrus trivirgatus","(Temminck, 1826) ","7342258",
,"Atticora tibialis","Atticora tibialis (Cassin, 1853)","7340409","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Neochelidon","Neochelidon tibialis","Atticora tibialis","(Cassin, 1853) ","7340409","2489212"
,"Periparus ater","Periparus ater (Linnaeus, 1758)","2487871","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Periparus","Periparus ater","Periparus ater","(Linnaeus, 1758) ","2487871",
,"Poecile atricapillus","Poecile atricapillus (Linnaeus, 1766)","2487805","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile atricapillus","Poecile atricapillus","(Linnaeus, 1766) ","2487805",
,"Poecile gambeli","Poecile gambeli (Ridgway, 1886)","2487825","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli","Poecile gambeli","(Ridgway, 1886) ","2487825",
,"Poecile hypermelaenus","Poecile hypermelaenus Berezowski & Bianchi, 1891","6094334","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile hypermelaenus","Poecile hypermelaenus","Berezowski & Bianchi, 1891","6094334",
,"Sittiparus semilarvatus","Sittiparus semilarvatus (Salvadori, 1866)","7341826","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Parus","Parus semilarvatus","Sittiparus semilarvatus","(Salvadori, 1866) ","7341826","5788754"
,"Phedinopsis brazzae","Phedinopsis brazzae (Oustalet, 1886)","5789232","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Phedina","Phedina brazzae","Phedinopsis brazzae","(Oustalet, 1886) ","5789232","2489194"
,"Machlolophus xanthogenys","Machlolophus xanthogenys (Vigors, 1831)","7392027","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Parus","Parus xanthogenys","Machlolophus xanthogenys","(Vigors, 1831) ","7392027","2487936"
,"Melanorectes nigrescens","Melanorectes nigrescens (Schlegel, 1871)","7668489","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Melanorectes","Melanorectes nigrescens","Melanorectes nigrescens","(Schlegel, 1871) ","7668489",
,"Cyanocorax morio","Cyanocorax morio (Wagler, 1829)","2482568","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Psilorhinus","Psilorhinus morio","Cyanocorax morio","(Wagler, 1829) ","2482568","5229495"
,"Lophorina intercedens","Lophorina intercedens (Sharpe, 1882)","11068688","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Ptiloris","Ptiloris intercedens","Lophorina intercedens","(Sharpe, 1882) ","11068688","2494899"
,"Lophorina magnifica","Lophorina magnifica (Vieillot, 1819)","11017325","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paradisaeidae","Ptiloris","Ptiloris magnificus","Lophorina magnifica","(Vieillot, 1819) ","11017325","2494897"
,"Ramphocoris clotbey","Ramphocoris clotbey (Bonaparte, 1850)","2490651","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Ramphocoris","Ramphocoris clotbey","Ramphocoris clotbey","(Bonaparte, 1850) ","2490651",
,"Bocagia minuta","Bocagia minuta (Hartlaub, 1858)","5845133","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Malaconotidae","Bocagia","Bocagia minuta","Bocagia minuta","(Hartlaub, 1858) ","5845133",
,"Chlorophoneus multicolor","Chlorophoneus multicolor (G.R.Gray, 1845)","6100949","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Malaconotidae","Chlorophoneus","Chlorophoneus multicolor","Chlorophoneus multicolor","(G.R.Gray, 1845) ","6100949",
,"Chlorophoneus nigrifrons","Chlorophoneus nigrifrons (Reichenow, 1896)","5845130","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Malaconotidae","Chlorophoneus","Chlorophoneus nigrifrons","Chlorophoneus nigrifrons","(Reichenow, 1896) ","5845130",
,"Zimmerius gracilipes","Zimmerius gracilipes (P.L.Sclater & Salvin, 1868)","2483950","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Zimmerius","Zimmerius gracilipes","Zimmerius gracilipes","(P.L.Sclater & Salvin, 1868) ","2483950",
,"Arses lorealis","Arses lorealis De Vis, 1895","4846529","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Arses","Arses lorealis","Arses lorealis","De Vis, 1895","4846529",
,"Arses telescopthalmus","Arses telescopthalmus (Lesson & Garnot, 1827)","4846528","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Arses","Arses telescopthalmus","Arses telescopthalmus","(Lesson & Garnot, 1827) ","4846528",
,"Mirafra assamica","Mirafra assamica Horsfield, 1840","2490581","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Mirafra","Mirafra assamica","Mirafra assamica","Horsfield, 1840","2490581",
,"Cisticola luapula","Cisticola luapula Lynes, 1933","6100907","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola luapula","Cisticola luapula","Lynes, 1933","6100907",
,"Cisticola brunnescens","Cisticola brunnescens Heuglin, 1862","2492811","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola brunnescens","Cisticola brunnescens","Heuglin, 1862","2492811",
,"Cisticola cinnamomeus","Cisticola cinnamomeus Reichenow, 1904","7340308","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola cinnamomeus","Cisticola cinnamomeus","Reichenow, 1904","7340308",
,"Cisticola lugubris","Cisticola lugubris (Rüppell, 1840)","6100908","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola lugubris","Cisticola lugubris","(Rüppell, 1840) ","6100908",
,"Cisticola marginatus","Cisticola marginatus (Heuglin, 1869)","6100910","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola marginatus","Cisticola marginatus","(Heuglin, 1869) ","6100910",
,"Edolisoma tenuirostre","Edolisoma tenuirostre (Jardine, 1831)","8187559","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Edolisoma","Edolisoma tenuirostre","Edolisoma tenuirostre","(Jardine, 1831) ","8187559",
,"Corvus enca","Corvus enca (Horsfield, 1821)","2482470","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus enca","Corvus enca","(Horsfield, 1821) ","2482470",
,"Corvus orru","Corvus orru Bonaparte, 1850","2482491","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus orru","Corvus orru","Bonaparte, 1850","2482491",
,"Delichon urbicum","Delichon urbicum (Linnaeus, 1758)","2489214","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Delichon","Delichon urbicum","Delichon urbicum","(Linnaeus, 1758) ","2489214",
,"Dendrocitta cinerascens","Dendrocitta cinerascens Sharpe, 1879","6092817","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Dendrocitta","Dendrocitta cinerascens","Dendrocitta cinerascens","Sharpe, 1879","6092817",
,"Dicrurus modestus","Dicrurus modestus Hartlaub, 1849","2493976","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicruridae","Dicrurus","Dicrurus modestus","Dicrurus modestus","Hartlaub, 1849","2493976",
