"","Order","FamilyName","ScientificName","RL_Category","Synonyms"
"1815","Caprimulgiformes","Trochilidae","Mellisuga minima","LC",NA
"1816","Caprimulgiformes","Trochilidae","Selasphorus calliope","LC","Stellula calliope"
"1817","Caprimulgiformes","Trochilidae","Selasphorus heloisa","LC",NA
"1818","Caprimulgiformes","Trochilidae","Selasphorus ellioti","LC",NA
"1819","Caprimulgiformes","Trochilidae","Myrtis fanny","LC",NA
"1820","Caprimulgiformes","Trochilidae","Eulidia yarrellii","CR",NA
"1821","Caprimulgiformes","Trochilidae","Myrmia micrura","LC",NA
"1822","Caprimulgiformes","Trochilidae","Chaetocercus mulsant","LC","Acestrura mulsant"
"1823","Caprimulgiformes","Trochilidae","Chaetocercus bombus","NT","Acestrura bombus"
"1824","Caprimulgiformes","Trochilidae","Chaetocercus heliodor","LC","Acestrura heliodor"
"1825","Caprimulgiformes","Trochilidae","Chaetocercus astreans","LC","Acestrura astreans"
"1826","Caprimulgiformes","Trochilidae","Chaetocercus berlepschi","VU","Acestrura berlepschi"
"1827","Caprimulgiformes","Trochilidae","Chaetocercus jourdanii","LC",NA
"1828","Caprimulgiformes","Trochilidae","Selasphorus platycercus","LC",NA
"1829","Caprimulgiformes","Trochilidae","Selasphorus rufus","NT",NA
"1830","Caprimulgiformes","Trochilidae","Selasphorus sasin","LC",NA
"1831","Caprimulgiformes","Trochilidae","Selasphorus flammula","LC",NA
"1832","Caprimulgiformes","Trochilidae","Selasphorus scintilla","LC",NA
"1833","Caprimulgiformes","Trochilidae","Selasphorus ardens","EN",NA
"1834","Musophagiformes","Musophagidae","Tauraco persa","LC",NA
"1835","Musophagiformes","Musophagidae","Tauraco schuettii","LC","Tauraco schuettii"
"1836","Musophagiformes","Musophagidae","Tauraco schalowi","LC",NA
"1837","Musophagiformes","Musophagidae","Tauraco fischeri","NT",NA
"1838","Musophagiformes","Musophagidae","Tauraco livingstonii","LC",NA
"1839","Musophagiformes","Musophagidae","Tauraco corythaix","LC",NA
"1840","Musophagiformes","Musophagidae","Tauraco bannermani","EN",NA
"1841","Musophagiformes","Musophagidae","Tauraco erythrolophus","LC",NA
"1842","Musophagiformes","Musophagidae","Tauraco macrorhynchus","LC",NA
"1843","Musophagiformes","Musophagidae","Tauraco leucotis","LC",NA
"1844","Musophagiformes","Musophagidae","Tauraco ruspolii","NT",NA
"1845","Musophagiformes","Musophagidae","Tauraco hartlaubi","LC",NA
"1846","Musophagiformes","Musophagidae","Tauraco leucolophus","LC",NA
"1847","Musophagiformes","Musophagidae","Gallirex johnstoni","LC","Musophaga johnstoni; Ruwenzorornis johnstoni"
"1848","Musophagiformes","Musophagidae","Gallirex porphyreolophus","LC","Musophaga porphyreolopha; Tauraco porphyreolophus"
"1849","Musophagiformes","Musophagidae","Musophaga violacea","LC",NA
"1850","Musophagiformes","Musophagidae","Musophaga rossae","LC",NA
"1851","Musophagiformes","Musophagidae","Corythaixoides concolor","LC",NA
"1852","Musophagiformes","Musophagidae","Criniferoides leucogaster","LC","Corythaixoides leucogaster"
"1853","Musophagiformes","Musophagidae","Crinifer piscator","LC",NA
"1854","Musophagiformes","Musophagidae","Crinifer zonurus","LC",NA
"1855","Musophagiformes","Musophagidae","Corythaeola cristata","LC",NA
"1856","Strigiformes","Tytonidae","Tyto tenebricosa","LC",NA
"1857","Strigiformes","Tytonidae","Tyto multipunctata","LC",NA
"1858","Strigiformes","Tytonidae","Tyto inexspectata","VU",NA
"1859","Strigiformes","Tytonidae","Tyto nigrobrunnea","VU",NA
"1860","Strigiformes","Tytonidae","Tyto aurantia","VU",NA
"1861","Strigiformes","Tytonidae","Tyto rosenbergii","LC",NA
"1862","Strigiformes","Tytonidae","Tyto soumagnei","VU",NA
"1863","Strigiformes","Tytonidae","Tyto alba","LC",NA
"1864","Strigiformes","Tytonidae","Tyto glaucops","LC",NA
"1865","Strigiformes","Tytonidae","Tyto capensis","LC",NA
"1866","Strigiformes","Tytonidae","Tyto longimembris","LC",NA
"1867","Strigiformes","Tytonidae","Phodilus prigoginei","EN",NA
"1868","Strigiformes","Strigidae","Otus sagittatus","VU",NA
"1869","Strigiformes","Strigidae","Otus rufescens","NT",NA
"1870","Strigiformes","Strigidae","Otus icterorhynchus","LC",NA
"1871","Strigiformes","Strigidae","Otus ireneae","EN",NA
"1872","Strigiformes","Strigidae","Otus balli","LC",NA
"1873","Strigiformes","Strigidae","Otus spilocephalus","LC",NA
"1874","Strigiformes","Strigidae","Otus umbra","NT",NA
"1875","Strigiformes","Strigidae","Otus angelinae","VU",NA
"1876","Strigiformes","Strigidae","Otus longicornis","NT",NA
"1877","Strigiformes","Strigidae","Otus mindorensis","NT",NA
"1878","Strigiformes","Strigidae","Otus mirus","NT",NA
"1879","Strigiformes","Strigidae","Otus hartlaubi","VU",NA
"1880","Strigiformes","Strigidae","Otus brucei","LC",NA
"1881","Strigiformes","Strigidae","Psiloscops flammeolus","LC","Otus flammeolus"
"1882","Strigiformes","Strigidae","Otus elegans","NT",NA
"1883","Strigiformes","Strigidae","Otus mantananensis","NT",NA
"1884","Strigiformes","Strigidae","Otus insularis","CR",NA
"1885","Strigiformes","Strigidae","Otus pembaensis","VU",NA
"1886","Strigiformes","Strigidae","Otus capnodes","EN",NA
"1887","Strigiformes","Strigidae","Otus pauliani","EN",NA
"1888","Strigiformes","Strigidae","Otus brookii","LC",NA
"1889","Strigiformes","Strigidae","Otus mentawi","NT",NA
"1890","Strigiformes","Strigidae","Otus fuliginosus","NT",NA
"1891","Strigiformes","Strigidae","Otus silvicola","LC",NA
"1892","Strigiformes","Strigidae","Megascops kennicottii","LC","Otus kennicottii; Otus kennicotti"
"1893","Strigiformes","Strigidae","Megascops trichopsis","LC","Otus trichopsis"
"1894","Strigiformes","Strigidae","Megascops choliba","LC","Otus choliba"
"1895","Strigiformes","Strigidae","Megascops koepckeae","LC","Otus koepckeae"
"1896","Strigiformes","Strigidae","Megascops roboratus","LC","Otus roboratus"
"1897","Strigiformes","Strigidae","Megascops clarkii","LC","Otus clarkii"
"1898","Strigiformes","Strigidae","Megascops barbarus","LC","Otus barbarus"
"1899","Strigiformes","Strigidae","Megascops ingens","LC","Otus ingens"
"1900","Strigiformes","Strigidae","Megascops colombianus","NT","Otus colombianus"
"1901","Strigiformes","Strigidae","Megascops petersoni","LC","Otus petersoni"
"1902","Strigiformes","Strigidae","Megascops marshalli","NT","Otus marshalli"
"1903","Strigiformes","Strigidae","Megascops watsonii","LC","Otus watsonii"
"1904","Strigiformes","Strigidae","Megascops sanctaecatarinae","LC","Otus sanctaecatarinae"
