"","verbatim_name","global_moran","p_value","tp","dataset","neighbor_method","mean_area","mean_area_cropped"
"209","Anas platyrhynchos",0.200868550687062,2.3569659408689e-23,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"210","Apus apus",0.036005204691991,0.0321573655989596,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"211","Ardea cinerea",0.178697837011143,4.25704318255423e-18,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"212","Asio otus",0.197057684862563,1.27779255562964e-21,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"213","Athene noctua",0.15251269348319,9.97135365603526e-14,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"214","Aythya fuligula",0.259289198129389,8.00011950660719e-36,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"215","Bubo bubo",0.242028806026647,1.81998342289033e-31,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"216","Buteo buteo",-0.00274418073938841,0.530788987501444,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"217","Ciconia ciconia",0.297540663456394,1.85225894229282e-46,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"218","Ciconia nigra",0.211402825375724,1.42745113989837e-24,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"219","Circus aeruginosus",0.362870216667209,4.64406815315228e-68,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"220","Columba livia",0.184992712260857,2.67708034474444e-19,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"221","Columba oenas",0.149873056971375,2.58272992314774e-13,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"222","Columba palumbus",-0.00322341396622547,0.543583841559014,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"223","Coturnix coturnix",0.0853153003421005,1.44084354023659e-05,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"224","Crex crex",0.31275499628052,4.92976033647797e-51,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"225","Cuculus canorus",-0.00641025641025641,0.60422305401441,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"226","Cygnus olor",0.338960200048466,1.3570382557911e-59,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"227","Dendrocopos major",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"228","Dendrocopos minor",0.0995457294841386,6.93199943265296e-07,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"229","Dryocopus martius",0.0831318480993226,2.07717362994751e-05,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"230","Falco tinnunculus",-0.0056013431013431,0.587023825335106,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"231","Fulica atra",0.392947693452381,2.09650685036034e-79,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"232","Gallinago gallinago",0.288091300523646,1.18659819130486e-43,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"233","Gallinula chloropus",0.316359557442818,3.4613319146525e-52,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"234","Glaucidium passerinum",0.438517983066891,5.76834472302826e-98,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"235","Haliaeetus albicilla",0.263843394548048,3.14264448963825e-37,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"236","Charadrius dubius",0.17919908400778,3.48837754159525e-18,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"237","Jynx torquilla",0.203240403304179,7.96904129842603e-23,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"238","Milvus milvus",0.255884400451816,6.01400439074744e-35,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"239","Phasianus colchicus",0.332258167066054,7.90429337346053e-58,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"240","Picus canus",0.104457373522039,2.14367522609385e-07,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"241","Picus viridis",0.108448129251701,5.86823581441607e-08,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"242","Rallus aquaticus",0.235940896473532,5.33293210174757e-30,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"243","Strix aluco",0.035725378824846,0.0368960624334976,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"244","Streptopelia decaocto",0.110206219099662,2.27077232692392e-08,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"245","Streptopelia turtur",0.0872098713646532,8.98019329485893e-06,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"246","Tachybaptus ruficollis",0.282646683305739,4.01235996375945e-42,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"247","Acrocephalus arundinaceus",0.232235781428411,3.88786174139935e-29,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"248","Acrocephalus palustris",0.125741980820106,4.91501411523182e-10,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"249","Acrocephalus scirpaceus",0.300466421484121,2.46982745909587e-47,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"250","Aegithalos caudatus",0.0728380664928888,0.000167269445091511,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"251","Alauda arvensis",-0.00415428571428571,0.559220499118573,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"252","Anthus pratensis",0.291554599018559,1.22618800909936e-44,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"253","Anthus trivialis",0.0254572690003154,0.0944977671993559,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"254","Carduelis cannabina",0.0735976233069256,0.00013369581616709,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"255","Carduelis carduelis",-0.00617595352747839,0.596171837126408,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"256","Carpodacus erythrinus",0.313134707287933,2.57322252228368e-51,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"257","Carduelis chloris",NA,NA,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"258","Carduelis spinus",0.255494831500083,7.15784251104858e-35,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"259","Certhia brachydactyla",0.218735949559487,4.14084133060375e-26,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"260","Certhia familiaris",0.0911148129285384,3.85275562015817e-06,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"261","Cinclus cinclus",0.330415126597393,1.06480784395913e-56,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"262","Coccothraustes coccothraustes",0.100031140640278,4.85503303399974e-07,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"263","Corvus corax",0.0874605798092633,9.86305307524745e-06,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"264","Corvus corone",0.0325096344627595,0.0508140875631916,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"265","Corvus monedula",0.255425979915776,8.77151169564481e-35,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"266","Delichon urbica",-0.00090377458798509,0.000185640650197558,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"267","Emberiza citrinella",NA,NA,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"268","Emberiza schoeniclus",0.315659375,4.26064959111577e-52,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"269","Erithacus rubecula",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"270","Ficedula hypoleuca",0.174674424522688,2.25493505529222e-17,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"271","Fringilla coelebs",NA,NA,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"272","Garrulus glandarius",-0.00512380952380953,0.581383235207339,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"273","Hippolais icterina",0.14431013975617,1.04232792411833e-12,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"274","Hirundo rustica",-0.00157211209842789,0.45329028789267,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"275","Lanius collurio",0.118307936507937,1.47520927163107e-12,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"276","Locustella fluviatilis",0.165637784976654,6.75370567076334e-16,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"277","Locustella naevia",0.139936457992808,6.3156482172224e-12,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"278","Loxia curvirostra",0.23342188513463,1.89157075762829e-29,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"279","Lullula arborea",0.20002240382148,3.57421012558384e-22,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"280","Motacilla alba",NA,NA,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"281","Motacilla cinerea",0.400169422504448,8.18752504356538e-84,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"282","Muscicapa striata",0.0866898963380362,1.10254024323689e-05,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"283","Nucifraga caryocatactes",0.452205062139379,5.52507442729548e-104,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"284","Parus ater",0.18616958567939,6.54874585600828e-20,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"285","Parus caeruleus",-0.00191767297030456,0.951793356636371,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"286","Parus cristatus",0.353100128369705,9.39024683750367e-65,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"287","Parus major",NA,NA,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"288","Parus montanus",0.25820295597914,1.35203879406124e-35,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"289","Parus palustris",0.0470038150962334,0.00979472719425681,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"290","Passer domesticus",-0.00413423382173382,0.55542219852994,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"291","Passer montanus",0.218334182396682,1.44902143222074e-26,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"292","Phoenicurus ochruros",-0.00114490772385508,0.0102323925556048,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"293","Phoenicurus phoenicurus",0.0731759154193909,0.000151367726926306,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"294","Phylloscopus collybita",0.0789333333333333,1.38012249955078e-06,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"295","Phylloscopus sibilatrix",0.0685597974822113,0.000375641807733186,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"296","Phylloscopus trochilus",0.0344101556480197,0.0356152528662005,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"297","Pica pica",0.146033717018816,3.79625550098622e-13,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"298","Prunella modularis",0.010005437737901,0.284082168703809,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"299","Pyrrhula pyrrhula",0.408065601240496,5.33038538346238e-86,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"300","Regulus regulus",0.306390272899707,6.73195136554485e-50,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"301","Saxicola rubetra",0.168775774387425,1.9921297983653e-16,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"302","Serinus serinus",-0.00371619047619046,0.549140360862359,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"303","Sitta europaea",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"304","Sturnus vulgaris",-0.00420571428571428,0.56040143589064,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"305","Sylvia atricapilla",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"306","Sylvia borin",0.042385879348004,0.0172681231633177,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"307","Sylvia communis",0.0022843228200371,0.423639699107114,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"308","Sylvia curruca",0.00353043497529305,0.400203350141402,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"309","Troglodytes troglodytes",-0.00421523809523809,0.560620069237157,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"310","Turdus merula",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"311","Turdus philomelos",-0.00159489633173844,0.5,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"312","Turdus pilaris",0.179564801835096,1.3072646525085e-18,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"313","Turdus viscivorus",0.149150143561406,2.04462930684067e-13,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"314","Falco peregrinus",0.120480274442539,2.19904781163746e-09,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"315","Grus grus",0.181306081956592,6.54325313417825e-19,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"316","Scolopax rusticola",0.221951013921495,8.60746164794784e-27,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"317","Oriolus oriolus",0.3351489241985,2.49786099012681e-58,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"318","Regulus ignicapillus",0.287032344961401,1.90488940975335e-43,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"319","Saxicola torquata",0.365736850295674,6.85985328028582e-69,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"320","Actitis hypoleucos",0.111470641871339,3.56775097350305e-08,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"321","Circus pygargus",0.274126011642277,6.5183750666559e-40,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"322","Milvus migrans",0.166050994041027,5.93219239972857e-16,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"323","Vanellus vanellus",0.253565454984242,1.91858182263845e-34,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"324","Lanius excubitor",0.191584967320261,1.62723376096599e-20,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"325","Anas querquedula",0.224630821733416,2.03124677738113e-27,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"326","Circus cyaneus",0.107894963095192,8.87386161465728e-08,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"327","Perdix perdix",0.315373069959691,5.51022855846521e-52,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"328","Tringa ochropus",0.167039189535262,4.22716561314741e-16,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"329","Carduelis flammea",0.396931825967797,1.0470544390216e-80,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"330","Ficedula albicollis",0.417033387149198,8.05885016949918e-89,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"331","Luscinia megarhynchos",0.430728514628831,1.40927723753171e-94,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"332","Miliaria calandra",0.338659541402768,2.05555314832359e-59,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"333","Oenanthe oenanthe",0.131038129964293,1.22069361571463e-10,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"334","Remiz pendulinus",0.311251986749756,1.48540765607259e-50,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"335","Tetrao tetrix",0.5389185840756,3.00032738650014e-148,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
"336","Caprimulgus europaeus",0.168859888891812,1.8476297124825e-16,2,"Birds_Atlas_Czechia","contiguity",133.610682368764,124.633850425396
